persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_VERB,pos_prop_DET,pos_prop_NOUN,pos_prop_ADP,pos_prop_ADJ,pos_prop_PRON,pos_prop_SCONJ,pos_prop_NUM,pos_prop_AUX,pos_prop_PUNCT,pos_prop_ADV,pos_prop_CCONJ,pos_prop_PART,pos_prop_SYM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ,pos_prop_X
continue,0.8539992354132913,0.8460781741887331,True,313.0,0.9012048192771084,5.367469879518072,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009444872783346183,0.0,0.0,0.0,41.140834642268146,12.993726930024348,15.326614030711823,17.089468310688762,17.08381135631823,17.186435246996002,60.88121416791016,8.558823529411764,5.838451268357811,5.0,2.8982413993501193,22.029411764705884,20.5,5.305298650559297,1.6942590120160215,1.0,0.940829757454685,749,424,0.5660881174899867,4455,34,19.415441061333937,270407614.3551173,325792.3064519486,0.024096385542168676,0.14337349397590363,0.06746987951807229,0.25662650602409637,0.12409638554216867,0.1,0.06265060240963856,0.01325301204819277,0.0036144578313253013,0.01927710843373494,0.09518072289156626,0.03493975903614458,0.033734939759036145,0.021686746987951807,,2.7158791589200044,0.39733856260468065,0.4937208499223632,0.05870931298048055,13,6,,74,,
create,0.8085499443113804,0.7838735761849777,True,254.0,0.8771466314398944,5.231175693527081,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007820986313273952,0.002606995437757984,0.0,0.019815059445178335,36.22016923076927,14.92483076923077,16.15616582465906,18.508307692307692,19.074955621301775,16.793550295857994,66.3891124260355,10.64,5.729289940828402,5.0,3.0106959375467244,27.04,28.0,11.237366239470884,1.6923076923076923,1.0,0.946810278853167,676,429,0.6346153846153846,3960,25,15.51837602381076,5489655.295506558,7251.856400933367,0.04491413474240423,0.14398943196829592,0.071334214002642,0.23381770145310435,0.11228533685601057,0.10039630118890357,0.05151915455746367,0.022457067371202115,0.005284015852047556,0.017173051519154558,0.0964332892998679,0.036988110964332896,0.022457067371202115,0.021136063408190225,,2.733431342956145,0.6129467495464864,0.4917992332006229,0.052974567020382786,17,4,0.019815059445178335,74,,
explain,0.8364030985996641,0.8457630638565335,True,344.0,0.8898514851485149,4.8638613861386135,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02678185745140389,0.012958963282937365,0.0,0.0,0.0,0.0,0.007127429805615551,0.012958963282937365,0.0,0.027227722772277228,49.68138381742742,12.316883817427389,14.314028922438442,16.002378976486863,15.596680497925313,14.152863070539418,55.77358229598893,7.633333333333334,5.3029045643153525,5.0,2.688704897431136,24.1,22.0,9.350044563173663,1.5684647302904564,1.0,0.8475503680309557,723,359,0.49654218533886585,3930,30,20.722686634566877,999420965.3257838,1236907.135304188,0.0594059405940594,0.12623762376237624,0.06683168316831684,0.20544554455445543,0.12871287128712872,0.08787128712871287,0.05816831683168317,0.03094059405940594,0.0024752475247524753,0.03217821782178218,0.09158415841584158,0.03712871287128713,0.02599009900990099,0.03217821782178218,,2.8135812773677844,0.5387504033926311,0.48992450033455215,0.06331061891132155,22,6,0.01485148514851485,74,,
human,0.7613448885179335,0.7522035668293635,True,384.0,0.8844155844155844,4.0519480519480515,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013659049120042028,0.0,0.0,0.0,0.0,0.0,0.05148410822169688,0.04728132387706856,0.015760441292356184,0.0,71.86485878279885,8.561295553935864,10.75352987622681,11.898615160349856,10.037467201166184,8.722099125364434,41.55411807580175,4.3125,4.405247813411079,4.0,2.2325909290268044,21.4375,20.0,11.72054152972464,1.338192419825073,1.0,0.6541406115285886,686,309,0.45043731778425655,3120,32,22.937118894255306,9150907523.898874,11884295.485582953,0.06753246753246753,0.1012987012987013,0.10519480519480519,0.18051948051948052,0.11298701298701298,0.06493506493506493,0.05974025974025974,0.02727272727272727,0.016883116883116882,0.06623376623376623,0.10519480519480519,0.023376623376623377,0.032467532467532464,0.033766233766233764,0.0025974025974025974,2.8858768257709864,0.7840280516310957,0.43279539025448654,0.06755762917406787,19,8,,48,,
continue,0.8832053116389683,0.8729918241500855,True,241.0,0.9064039408866995,5.477832512315271,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006214396685655101,0.0,0.0,0.0,0.0,0.0,0.0054375970999482135,0.0,0.0,0.013136288998357963,30.62607493857496,15.254762489762488,16.908762484321528,19.316134316134317,18.98536609336609,17.734558558558557,67.38943488943488,10.636363636363637,5.902702702702703,5.0,3.084032093973628,25.227272727272727,24.5,8.580802135538159,1.7801801801801802,1.0,1.054532885772057,555,334,0.6018018018018018,3336,22,12.665043552638114,316488.93284420646,519.6862608279253,0.0016420361247947454,0.1116584564860427,0.06896551724137931,0.2512315270935961,0.12643678160919541,0.12807881773399016,0.04926108374384237,0.03776683087027915,,0.04597701149425287,0.08045977011494253,0.042692939244663386,0.024630541871921183,0.0180623973727422,,2.7834458527725476,0.4818837569937362,0.4795491861013138,0.06880222530055628,19,6,0.013136288998357963,48,,
create,0.8185671161521565,0.7967249623366764,True,258.0,0.8742774566473989,5.167630057803469,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072306579898770785,0.012051096649795132,0.007953723788864787,0.01878612716763006,38.965409207161144,14.434776925262863,15.508309007532503,17.702301790281332,18.73366155157715,16.618954248366013,63.70019892014777,9.869565217391305,5.7026143790849675,5.0,2.981937951959384,26.608695652173914,24.0,9.924669003065839,1.6650326797385622,1.0,0.9737835543367636,612,393,0.6421568627450981,3576,23,14.15311284782272,1401582.968783169,2025.408914426545,0.02023121387283237,0.11560693641618497,0.06502890173410404,0.22687861271676302,0.10549132947976879,0.12283236994219653,0.059248554913294796,0.023121387283236993,0.002890173410404624,0.036127167630057806,0.10404624277456648,0.05202312138728324,0.02601156069364162,0.01878612716763006,,2.9256369013073935,0.6022706524002371,0.4806041104520105,0.06882874709344261,22,6,0.01878612716763006,48,,0.002890173410404624
explain,0.8050052600522195,0.8003697146972021,True,304.0,0.9084967320261438,4.966013071895425,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06910387873383861,0.06910387873383861,0.06910387873383861,0.04057066428889879,0.04057066428889879,0.04057066428889879,0.013374944271065538,0.014489522960321,0.0,0.0,50.40190275787967,11.648107091690544,14.329215526747927,15.7737106017192,14.63898638968481,14.256332378223494,55.3368553008596,7.3125,5.342406876790831,5.0,2.8058383555421043,21.8125,20.0,7.795982539103073,1.5873925501432664,1.0,0.9109089374480432,698,334,0.4785100286532951,3799,32,18.148533552421206,76174213.0847141,99574.13475126027,0.06535947712418301,0.12287581699346405,0.08104575163398693,0.23006535947712417,0.134640522875817,0.0784313725490196,0.03137254901960784,0.032679738562091505,0.01045751633986928,0.03790849673202614,0.08235294117647059,0.043137254901960784,0.02875816993464052,0.018300653594771243,0.00261437908496732,2.8451058159744167,0.7535976340823224,0.49345648348033844,0.06541899739236132,22,4,,48,,
human,0.7712909155167066,0.7754105049371719,True,332.0,0.8793565683646113,4.383378016085791,746.0,0.001519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053749680061428206,0.0,0.0,0.010723860589812333,61.730462097611635,10.556230529595016,12.522536065205912,14.059397715472484,13.510010384215995,11.732336448598133,48.388369678089305,5.851851851851852,4.894080996884735,4.0,2.6868775111259993,23.77777777777778,24.0,9.190709211071207,1.4299065420560748,1.0,0.7502292426313822,642,345,0.5373831775700935,3270,27,21.404012169601533,1975351451.5132341,2647924.19773892,0.09249329758713137,0.11394101876675604,0.08445040214477212,0.17024128686327078,0.11126005361930295,0.0777479892761394,0.07372654155495978,0.00938337801608579,0.004021447721179625,0.045576407506702415,0.11394101876675604,0.03485254691689008,0.029490616621983913,0.03485254691689008,0.0013404825737265416,3.0207604025260206,0.8104690102339701,0.4462291583838724,0.051667931815793926,7,1,,89,,0.002680965147453083
continue,0.8614990866702535,0.8649793673645366,True,268.0,0.9053833605220228,5.035889070146819,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.00743801652892562,0.01487603305785124,0.0,0.01468189233278956,48.79092674970349,12.271325622775802,14.494928995282308,16.1282325029656,15.697247924080663,14.669110320284698,55.08926453143535,7.416666666666667,5.396797153024911,5.0,2.9366121312469766,23.416666666666668,23.0,6.794094658026353,1.5871886120996441,1.0,0.8870637697963221,562,298,0.5302491103202847,3087,24,15.579583569060238,5836159.794408752,9520.652193162727,0.037520391517128875,0.12234910277324633,0.05546492659053834,0.2300163132137031,0.12398042414355628,0.09787928221859707,0.06199021207177814,0.03099510603588907,0.0032626427406199023,0.053833605220228384,0.0766721044045677,0.02936378466557912,0.03588907014681892,0.026101141924959218,,2.7108348346675233,0.4457105691189389,0.49274100998990233,0.051214726944318174,20,6,0.01468189233278956,89,,
create,0.8477236848810444,0.822444967248223,True,256.0,0.9004329004329005,5.307359307359308,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007017543859649123,0.0,0.0,0.01875901875901876,36.422809363444316,14.710659667194928,16.061879428645646,18.31381405176968,18.66210908610671,16.714104595879558,65.75283940834655,10.375,5.72107765451664,5.0,3.037773203119256,26.291666666666668,24.5,9.449334926626083,1.698890649762282,1.0,0.9676127955517257,631,356,0.5641838351822503,3678,24,14.919062255673873,3014854.88409673,4350.43994819153,0.06349206349206349,0.12554112554112554,0.06782106782106782,0.24675324675324675,0.12554112554112554,0.1038961038961039,0.03607503607503607,0.01875901875901876,0.002886002886002886,0.030303030303030304,0.07936507936507936,0.03463203463203463,0.01875901875901876,0.027417027417027416,,2.64743657025833,0.2917870995329484,0.49367581395297994,0.045676440542659374,20,3,0.01875901875901876,89,,
explain,0.8329455924034118,0.8253827542066574,True,284.0,0.9191176470588235,5.080882352941177,680.0,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.08437884378843788,0.06666666666666667,0.03148831488314883,0.03148831488314883,0.03148831488314883,0.03148831488314883,0.006642066420664207,0.024600246002460024,0.026568265682656828,0.01764705882352941,48.45309863030454,12.511136724960256,14.106358169646779,15.781851534792711,16.08817292405528,14.713513513513512,57.26067017243488,8.0,5.397456279809221,5.0,2.8342207959064583,24.192307692307693,23.5,5.8442557647477225,1.5818759936406994,1.0,0.8430331587316077,629,264,0.41971383147853736,3455,26,16.886150655247164,21555696.00243771,31699.55294476134,0.11764705882352941,0.11323529411764706,0.08823529411764706,0.19852941176470587,0.13676470588235295,0.07941176470588235,0.04852941176470588,0.020588235294117647,0.004411764705882353,0.03676470588235294,0.060294117647058824,0.022058823529411766,0.025,0.033823529411764704,0.0014705882352941176,2.7543040667912146,0.2805598855367621,0.4962938421459091,0.05242705501862215,13,1,0.013235294117647059,89,,
human,0.8030289492823861,0.7662403654484522,True,290.0,0.8619186046511628,4.299418604651163,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020264565156206022,0.0,0.0,0.0,0.0,0.0,0.009287925696594427,0.010132282578103011,0.0,0.0,58.158753327417955,11.498461993493049,12.732780340731697,14.647855664004732,14.109598491570544,11.4521768707483,48.35433303756285,5.826086956521739,4.831632653061225,4.0,2.786120737336308,25.565217391304348,24.0,12.250380959316868,1.4506802721088434,1.0,0.9124700422732707,588,292,0.4965986394557823,2958,23,19.210534418961313,220307403.78808925,320214.2496919902,0.09883720930232558,0.10755813953488372,0.08284883720930232,0.18895348837209303,0.10465116279069768,0.06831395348837209,0.061046511627906974,0.015988372093023256,0.01308139534883721,0.03924418604651163,0.12790697674418605,0.023255813953488372,0.036337209302325583,0.03197674418604651,,3.161215427475241,0.8130328804487174,0.45127605287076633,0.0665215137938821,11,2,,62,,
continue,0.8056873408230868,0.8151934913226536,True,225.0,0.8887147335423198,5.169278996865204,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008607198748043818,0.01564945226917058,0.0,0.017241379310344827,43.94591533180778,13.28644546147979,14.981290276393054,16.8604118993135,17.56040961098398,16.21214035087719,60.04576659038902,8.73913043478261,5.647368421052631,5.0,2.948719928230404,24.782608695652176,23.0,10.257368599500134,1.6280701754385964,1.0,0.9320331268047143,570,309,0.5421052631578948,3298,23,14.044535236813473,1257373.0691473044,1970.8041836164646,0.0768025078369906,0.12539184952978055,0.08307210031347963,0.2335423197492163,0.11912225705329153,0.10658307210031348,0.02664576802507837,0.02664576802507837,0.004702194357366771,0.02037617554858934,0.08307210031347963,0.02821316614420063,0.025078369905956112,0.023510971786833857,,2.8204522251114015,0.572287978439374,0.4930843194786223,0.055226939567994786,21,3,0.017241379310344827,62,,
create,0.7758107957031045,0.785509818047285,True,200.0,0.8951890034364262,5.108247422680412,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077809798270893375,0.0069164265129683,0.0,0.015463917525773196,47.91043887147336,12.471299198885408,14.489489497964168,16.157575757575756,16.636394984326017,15.664214559386973,59.35945663531871,8.454545454545455,5.563218390804598,5.0,2.9244686431941385,23.727272727272727,23.0,7.949738807497893,1.5938697318007662,1.0,0.8947488176196315,522,315,0.603448275862069,2973,22,13.52943866211282,751208.6052230439,1290.7364350911407,0.0979381443298969,0.1134020618556701,0.07731958762886598,0.23711340206185566,0.1254295532646048,0.1013745704467354,0.037800687285223365,0.010309278350515464,0.005154639175257732,0.00859106529209622,0.08762886597938144,0.02577319587628866,0.029209621993127148,0.027491408934707903,,2.7256370645646726,0.5161253172836916,0.48417115173643643,0.05603703546872135,12,2,0.015463917525773196,62,,
explain,0.8393851599910043,0.8333998521169027,True,247.0,0.8977987421383647,4.910377358490566,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04618310241782125,0.017386579733767997,0.0,0.0,0.0,0.0,0.03667481662591687,0.022819885900570498,0.017658245042108122,0.015723270440251572,48.39797126393776,12.78428646262067,13.716627793711272,15.543246277033601,16.03940208037117,14.037383820998276,55.20923445334131,7.565217391304348,5.273666092943201,5.0,2.9003789565510547,25.26086956521739,25.0,7.461305348578484,1.5697074010327023,1.0,0.9354620479364141,581,280,0.4819277108433735,3123,23,15.062903117498434,3481253.9506664397,5473.669733752264,0.11477987421383648,0.12264150943396226,0.07389937106918239,0.2059748427672956,0.13050314465408805,0.07547169811320754,0.0440251572327044,0.02830188679245283,0.007861635220125786,0.036163522012578615,0.07861635220125786,0.01729559748427673,0.026729559748427674,0.0220125786163522,,2.775453922601348,0.3372582966603444,0.49256580583749354,0.07089448360439297,18,0,0.015723270440251572,62,,
human,0.7297088501297615,0.7334678847082826,True,437.0,0.850674373795761,4.303468208092486,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010127531882970742,0.010127531882970742,0.0,0.0,0.0,0.0,0.006751687921980495,0.00843960990247562,0.0,0.0019267822736030828,63.94092502883507,9.127229527104962,11.602472056035307,12.274140715109574,11.362191464821215,11.575363321799305,47.17900807381776,5.377777777777778,4.916955017301038,4.0,2.649023401960754,19.266666666666666,20.0,9.146705539275999,1.4579008073817763,1.0,0.8464685984725248,867,424,0.48904267589388695,4467,45,30.608757748469465,19643306271894.61,18924187159.821396,0.07803468208092486,0.11078998073217726,0.0789980732177264,0.18689788053949905,0.09344894026974952,0.08092485549132948,0.05394990366088632,0.023121387283236993,0.01348747591522158,0.06069364161849711,0.1396917148362235,0.02023121387283237,0.025048169556840076,0.03468208092485549,,2.663368465781861,0.888987470990152,0.4210867072654858,0.11269214021364105,24,7,,76,,
continue,0.8207778398479734,0.7998419845545733,True,279.0,0.8911290322580645,5.032258064516129,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008900045641259699,0.009584664536741214,0.016430853491556367,0.021505376344086023,52.24901197604794,11.694047078257281,13.19302036452238,14.603014660334503,15.87237610984927,15.105329341317365,59.11232706999793,8.310344827586206,5.474550898203593,5.0,2.761629564622995,23.03448275862069,23.0,10.14883298410994,1.5508982035928143,1.0,0.855826683967487,668,352,0.5269461077844312,3744,29,16.346342285589202,12563951.577790614,16887.031690578784,0.06451612903225806,0.13440860215053763,0.0456989247311828,0.2110215053763441,0.12768817204301075,0.0846774193548387,0.05779569892473118,0.021505376344086023,0.002688172043010753,0.030913978494623656,0.09005376344086022,0.05779569892473118,0.02956989247311828,0.0228494623655914,,2.6714840604943504,0.5892613969131156,0.5053976848722,0.06456475577597605,27,5,0.01881720430107527,76,,
create,0.7886546503590501,0.7943851053714752,True,225.0,0.8791044776119403,5.3104477611940295,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.007267441860465116,0.030523255813953487,0.015988372093023256,0.022388059701492536,38.17782977386938,14.113930067001679,16.27048610459338,18.459212730318256,18.439108040201,17.25587939698492,64.07097989949749,9.75,5.824120603015075,5.0,3.0824875919132477,24.875,24.5,8.618354928097745,1.695142378559464,1.0,0.9758524280355536,597,336,0.5628140703517588,3558,24,14.538012115735082,2059578.9274771437,3073.9983992196176,0.08507462686567165,0.10597014925373134,0.07164179104477612,0.22835820895522388,0.11343283582089553,0.10597014925373134,0.03582089552238806,0.011940298507462687,0.008955223880597015,0.034328358208955224,0.09701492537313433,0.03731343283582089,0.023880597014925373,0.022388059701492536,,2.7420534586145435,0.5941969167610582,0.4906157115066561,0.06401610643167772,15,2,0.01791044776119403,76,,
explain,0.851004920899868,0.8542596428625046,True,368.0,0.9058201058201059,5.053968253968254,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255573390404851,0.07633315498484038,0.0392366684501516,0.0392366684501516,0.021045122168717675,0.0,0.00749063670411985,0.008560727661851257,0.012484394506866416,0.014814814814814815,45.60832022648634,13.424760406836533,15.10400197340785,17.19882562650729,17.19577540106952,14.89453287197232,64.45035126350005,10.030303030303031,5.411764705882353,5.0,2.7968510881395203,26.272727272727273,26.0,8.154837669167199,1.5905420991926182,1.0,0.880155725194203,867,360,0.41522491349480967,4776,33,21.777039100642092,2868454157.8233685,3035401.2252099137,0.06349206349206349,0.12698412698412698,0.07089947089947089,0.23915343915343915,0.11005291005291006,0.10052910052910052,0.047619047619047616,0.02433862433862434,0.0031746031746031746,0.04021164021164021,0.0761904761904762,0.027513227513227514,0.030687830687830688,0.02433862433862434,,2.9121446010302536,0.571074613774513,0.48651486094712537,0.06868344930474195,33,5,0.014814814814814815,76,,
