persona,pos_prop_ADJ,pos_prop_NOUN,pos_prop_ADP,pos_prop_DET,pos_prop_PUNCT,pos_prop_ADV,pos_prop_NUM,pos_prop_VERB,pos_prop_PRON,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_AUX,pos_prop_PART,pos_prop_PROPN,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ
continue,0.056555269922879174,0.23393316195372751,0.09511568123393316,0.11053984575835475,0.09897172236503857,0.08097686375321336,,0.10282776349614396,0.05012853470437018,0.05398457583547558,0.017994858611825194,0.056555269922879174,0.019280205655526992,0.006426735218508998,0.016709511568123392,2.7734748552247694,0.7345912153367806,0.4921258661343616,0.07231096680087791,6.432239657631954,6.0,3.756502946197382,15.577777777777778,15.0,5.543720727649693,2.209700427960057,2.0,1.4323419551875178,701,342,0.48787446504992865,4586,45,True,354.0,0.9010282776349614,5.894601542416453,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139104139104139,0.03515403515403515,0.020034020034020033,0.0,0.0,0.0,0.015876015876015875,0.012096012096012096,0.01134001134001134,0.0012853470437017994,32.47472019856133,16.55979838326201,15.674038766955647,18.613422095419242,16.654737676335394,20.121426533523536,52.66764938976066,5.777777777777778,11.404009549744691,89680.58220432872,115.27067121379012,0.6946478911082853,0.6902004984575648,26,11,,41,
create,0.06725146198830409,0.23830409356725146,0.11403508771929824,0.12719298245614036,0.10526315789473684,0.049707602339181284,,0.08771929824561403,0.03216374269005848,0.039473684210526314,0.019005847953216373,0.03654970760233918,0.024853801169590642,0.024853801169590642,0.014619883040935672,3.0471946787380744,0.7279320463128671,0.5049542326316108,0.058777359177510674,6.421568627450981,5.5,4.277016264598863,19.741935483870968,19.0,6.005200659726501,2.215686274509804,2.0,1.5788271334324702,612,327,0.5343137254901961,4002,31,True,284.0,0.8757309941520468,5.850877192982456,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017425397516880853,0.011326508385972555,0.0,0.0,0.0,0.0,0.00653452406883032,0.007841428882596384,0.008712698758440426,0.038011695906432746,28.97467769134525,18.25445287792537,17.15997941280853,20.11899641577061,18.686555977229602,20.459477124183014,57.3236348302762,7.419354838709677,10.188191928107106,26587.37952163859,38.87043789713244,0.6587702526400486,0.6673522461848013,18,6,0.019005847953216373,41,
explain,0.07487309644670051,0.19796954314720813,0.09263959390862944,0.1065989847715736,0.10532994923857868,0.08629441624365482,,0.10025380710659898,0.04568527918781726,0.03553299492385787,0.0266497461928934,0.06472081218274112,0.01649746192893401,0.008883248730964468,0.03807106598984772,3.3181612676760963,0.7592883980862656,0.4729877568814831,0.05600828991699163,6.642553191489362,6.0,3.99750337054583,18.076923076923077,19.0,4.45135885553496,2.2865248226950357,2.0,1.4587092253063194,705,321,0.4553191489361702,4766,39,True,348.0,0.8946700507614214,6.048223350253807,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034728568817401,0.04715774081520746,0.016450374702979345,0.0,0.0,0.0,0.016450374702979345,0.014622555291537196,0.017547066349844636,0.008883248730964468,27.03170731707317,18.44099290780142,17.330172792628677,20.904528096017458,18.894887070376434,21.620765957446803,55.52373158756137,6.769230769230769,10.969579146292787,58080.14501398291,73.70576778424227,0.7243981984885115,0.7291463013436343,30,2,,41,
human,0.07169811320754717,0.16477987421383647,0.08553459119496855,0.1220125786163522,0.1119496855345912,0.1421383647798742,0.0025157232704402514,0.08050314465408805,0.06918238993710692,0.02389937106918239,0.025157232704402517,0.06540880503144654,0.006289308176100629,0.025157232704402517,0.0037735849056603774,3.2553230550744674,1.0585751323190533,0.3987660990752459,0.0956402317593816,5.842776203966006,5.0,3.455821577321078,15.688888888888888,15.0,8.221441404366518,2.001416430594901,2.0,1.4286617797703187,706,352,0.4985835694050991,4214,45,True,402.0,0.8855345911949686,5.30062893081761,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115814696485623,0.0,0.0,0.0,0.0,0.0,0.010782747603833865,0.0059904153354632585,0.0,0.013836477987421384,46.690782828282835,14.1453805476865,14.52281086755028,16.417198615045642,13.93392036512433,16.66883852691218,47.55857727415801,5.0,11.179688669710815,71660.04864654156,90.13842597049253,0.6623005440289323,0.6305644013160883,38,7,,7,
continue,0.08059023836549375,0.2043132803632236,0.10329171396140749,0.12145289443813848,0.09988649262202043,0.08286038592508513,,0.08740068104426787,0.043132803632236094,0.04540295119182747,0.018161180476730987,0.05902383654937571,0.02043132803632236,0.03064699205448354,0.00340522133938706,2.859805401154237,0.7293348685304,0.4600940040411571,0.07426092582876473,6.488020176544767,5.0,3.9498968319690912,15.86,16.0,5.130341119262929,2.2131147540983607,2.0,1.4244237818896572,793,373,0.4703656998738966,5233,50,True,411.0,0.9001135073779796,5.9398410896708285,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09341297494607599,0.08710801393728224,0.05989712958354073,0.0507715281234445,0.04048448647751784,0.025219844035175045,0.013937282229965157,0.010618881699021072,0.01327360212377634,0.0170261066969353,33.61812500000002,16.710154098360658,16.280829582073984,19.710960907944514,17.058575031525855,20.483228247162675,57.09581336696091,6.54,13.046537449596459,463488.7767653813,526.0939577359605,0.705265785586469,0.7126322461602589,31,9,,7,
create,0.0771850170261067,0.22360953461975028,0.09988649262202043,0.12031782065834279,0.1021566401816118,0.09988649262202043,,0.08626560726447219,0.036322360953461974,0.04767309875141884,0.02043132803632236,0.05788876276958002,0.019296254256526674,0.009080590238365494,,2.8869433048682436,0.6489732235400192,0.4729870351059471,0.07513511977916039,6.4879898862199745,6.0,3.8343770567457853,17.57777777777778,19.0,5.238697416083883,2.185840707964602,2.0,1.3906321111941151,791,387,0.4892541087231353,5222,45,True,409.0,0.8978433598183881,5.927355278093076,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720744680851064,0.03856382978723404,0.013297872340425532,0.0,0.0,0.0,0.009142287234042553,0.01163563829787234,0.014960106382978724,0.01021566401816118,33.51522248243563,17.058253687315638,17.044455618883767,20.533007444865856,17.91732125298497,20.665436156763587,58.2857423795477,7.155555555555556,13.553969300055254,769864.1117856129,873.8525672935447,0.7128551537594334,0.7143077968164931,29,9,,7,
explain,0.06367041198501873,0.18352059925093633,0.08614232209737828,0.12734082397003746,0.09612983770287141,0.10112359550561797,0.0012484394506866417,0.09737827715355805,0.04244694132334582,0.03745318352059925,0.03245942571785269,0.0749063670411985,0.009987515605493134,0.026217228464419477,0.0012484394506866417,3.4763836225355003,0.7510458478528647,0.44777539952943424,0.07653588498071616,6.0,5.0,3.7780260273036004,19.05263157894737,18.0,5.433557371222944,2.0814917127071824,2.0,1.5803489320934443,724,322,0.4447513812154696,4421,38,True,389.0,0.8838951310861424,5.519350811485643,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09579667644183773,0.07468230694037145,0.04418377321603128,0.0,0.0,0.0,0.022287390029325515,0.011730205278592375,0.008211143695014663,0.03495630461922597,39.712403333583595,16.402128525734227,16.00364210734052,18.284036056993312,16.356315789473683,17.926408839779004,53.444896772317534,6.552631578947368,12.175977620205158,194070.66420552088,242.28547341513217,0.738398757335302,0.7243632558319304,33,6,0.018726591760299626,7,
human,0.03800475059382423,0.19714964370546317,0.10688836104513064,0.12945368171021376,0.14845605700712589,0.07007125890736342,0.009501187648456057,0.08432304038004751,0.04513064133016627,0.030878859857482184,0.021377672209026127,0.04513064133016627,0.011876484560570071,0.05819477434679335,0.0035629453681710215,2.841675253474538,1.186292045829342,0.4478462131550621,0.12213625274502964,6.420757363253857,5.0,4.383408216113775,14.551020408163266,14.0,7.6852926716269625,2.1360448807854135,2.0,1.5275881156257871,713,395,0.5539971949509116,4727,49,True,366.0,0.8420427553444181,5.614014251781473,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011135057471264368,0.0,0.0,0.0,0.0,0.0,0.019755747126436782,0.020114942528735632,0.0,0.026128266033254157,38.451112933608414,15.290227552451555,14.728154271793024,17.152806480235853,16.087277385007297,19.9198316970547,53.26069782751811,5.63265306122449,13.785695173523532,970624.7094322327,1152.7609375679722,0.5037773419559622,0.5364544649033788,29,8,,55,
continue,0.09881847475832438,0.2083780880773362,0.07733619763694952,0.14500537056928034,0.09559613319011816,0.09344790547798067,0.0021482277121374865,0.08270676691729323,0.03759398496240601,0.050483351235230935,0.024704618689581095,0.05692803437164339,0.015037593984962405,0.010741138560687433,,2.923912960866876,0.779122934028307,0.45531936372062765,0.07161294794373341,6.881235154394299,6.0,4.1709496852927845,16.50980392156863,17.0,5.18433745656222,2.2779097387173395,2.0,1.4028174572823886,842,371,0.44061757719714967,5883,51,False,407.0,0.9022556390977443,6.319011815252416,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161511005353956,0.07911957168352171,0.06573468173706128,0.046995835812016655,0.030041641879833433,0.030041641879833433,0.011154074955383701,0.027662105889351578,0.009369422962522309,0.0053705692803437165,28.538693000525058,17.72815844627637,16.984544884274793,20.855703041311543,19.235519537981467,22.86878859857482,59.74020772204369,7.137254901960785,14.252537730491621,1548098.1422239346,1662.8336651170082,0.7175573712587356,0.7120906509915177,33,2,,55,0.0010741138560687433
create,0.0773286467486819,0.18980667838312829,0.07381370826010544,0.14411247803163443,0.10369068541300527,0.08084358523725835,,0.09314586994727592,0.0421792618629174,0.04569420035149385,0.029876977152899824,0.07205623901581722,0.0210896309314587,0.008787346221441126,0.0017574692442882249,2.8926489414733605,0.7126611243999939,0.4499922411365141,0.07715944541321881,6.598039215686274,6.0,4.075416023324246,18.214285714285715,18.0,6.794730851692272,2.180392156862745,2.0,1.3701323262046752,510,286,0.5607843137254902,3424,28,True,263.0,0.8804920913884007,6.017574692442882,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04846938775510204,0.04846938775510204,0.04846938775510204,0.027040816326530614,0.027040816326530614,0.0,0.0068877551020408165,0.007653061224489796,0.0,0.01757469244288225,31.453857142857146,17.242198879551818,17.122413403193683,20.46218487394958,18.75390756302521,21.3713725490196,59.390756302521005,7.5,8.059964138954077,3165.17662577761,5.56270057254413,0.6447686922081091,0.6492800869477483,15,2,0.015817223198594025,55,
explain,0.06621621621621622,0.22027027027027027,0.11216216216216217,0.13513513513513514,0.09324324324324325,0.05810810810810811,0.004054054054054054,0.1,0.041891891891891894,0.032432432432432434,0.032432432432432434,0.05540540540540541,0.005405405405405406,0.02702702702702703,0.0013513513513513514,3.5652205843075286,0.6459748459000451,0.47542261029803257,0.06968063935687531,6.786567164179105,5.0,4.544716319485018,19.705882352941178,19.0,4.643334322791973,2.2611940298507465,2.0,1.5275045715426716,670,325,0.48507462686567165,4621,34,True,332.0,0.8878378378378379,6.244594594594594,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029601518026565465,0.020113851992409868,0.0,0.0,0.0,0.0,0.01935483870967742,0.013282732447817837,0.008538899430740038,0.033783783783783786,22.439258312020485,18.777383669885868,17.890189241253008,21.43459174714662,20.38767251975417,22.60292537313433,59.556628621597895,7.852941176470588,11.266581768582993,78165.3527259525,105.62885503507094,0.7234475242369103,0.7365903621539474,25,0,0.014864864864864866,55,
human,0.06815642458100558,0.17988826815642459,0.08268156424581005,0.13743016759776536,0.11396648044692738,0.10726256983240223,0.00782122905027933,0.07709497206703911,0.07150837988826815,0.0335195530726257,0.0223463687150838,0.05139664804469274,0.0111731843575419,0.03128491620111732,0.004469273743016759,3.135105954567313,0.8299888153462084,0.43180932064899746,0.07359940155859311,6.494949494949495,5.5,4.293520458404987,17.6,17.0,7.418894796396563,2.2373737373737375,2.0,1.7237840603112102,792,412,0.5202020202020202,5247,45,True,424.0,0.8815642458100559,5.862569832402235,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816316560820713,0.006513597134017261,0.0,0.02905027932960894,34.78229797606738,17.675010101010106,16.781381689641968,20.019797979797982,17.96121212121212,20.708484848484847,56.86767676767677,6.911111111111111,11.607656351383788,109936.29618039816,122.8338504808918,0.6541961042041128,0.6550621314104214,43,14,,69,
continue,0.0925553319919517,0.20925553319919518,0.0925553319919517,0.1267605633802817,0.10160965794768612,0.05331991951710262,,0.10160965794768612,0.07042253521126761,0.03722334004024145,0.01609657947686117,0.030181086519114688,0.023138832997987926,0.039235412474849095,0.006036217303822937,2.9132305497909705,0.6762535345601467,0.45881545185010103,0.09218397091564405,6.755879059350504,6.0,4.26826903227127,16.236363636363638,16.0,5.176743927021155,2.3673012318029114,2.0,1.6234304836485127,893,400,0.4479283314669653,6134,55,True,424.0,0.8983903420523138,6.17102615694165,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035287421741605006,0.0,0.0,0.0,0.0,0.0,0.021912350597609563,0.01935116676152533,0.019635742743312465,0.022132796780684104,21.032796899757557,18.676336353456175,17.122413403193683,21.27618039295531,18.508372187722692,22.101500559910416,56.32594930265704,6.509090909090909,13.375983983282008,644341.3964162508,648.230781102868,0.7336918082502153,0.7586846582169803,28,12,,69,
create,0.09227683049147442,0.2226680040120361,0.08726178535606821,0.1424272818455366,0.10431293881644935,0.06018054162487462,,0.08726178535606821,0.031093279839518557,0.04012036108324975,0.0160481444332999,0.04012036108324975,0.015045135406218655,0.05717151454363089,0.004012036108324975,2.740726996858899,0.9082033189778401,0.4375922875644151,0.11193910175864222,6.8152295632698765,6.0,4.171372719769058,16.537037037037038,16.5,6.751441445441177,2.3157894736842106,2.0,1.5798802768442024,893,386,0.4322508398656215,6190,54,True,409.0,0.8956870611835507,6.208625877632898,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10276679841897234,0.07876905702992659,0.07876905702992659,0.05957086391869001,0.045454545454545456,0.045454545454545456,0.031197063805759456,0.011998870694522868,0.010728402032749858,0.024072216649949848,21.5600358422939,18.185760233918135,16.661329983758527,20.187043258263866,18.938249761519636,22.48362821948488,56.06671228899672,6.537037037037037,14.612262981940457,2218325.03855067,2225.0000386666698,0.6374969116921695,0.6428950514214543,25,3,,69,
explain,0.08895705521472393,0.25153374233128833,0.08742331288343558,0.17024539877300612,0.09355828220858896,0.04754601226993865,,0.08895705521472393,0.03067484662576687,0.03834355828220859,0.02147239263803681,0.027607361963190184,0.024539877300613498,0.009202453987730062,0.0015337423312883436,2.9884428320363305,0.7599819286196637,0.47964413445330845,0.06935293054561206,6.6209813874788495,5.0,4.3156151821807285,18.46875,18.5,5.793230828950285,2.3045685279187818,2.0,1.6613337683842988,591,277,0.4686971235194585,3973,32,True,290.0,0.8880368098159509,6.095092024539877,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08059898700726713,0.0,0.0,0.0,0.0,0.0,0.007267121779343757,0.006606474344857961,0.011891653820744329,0.03987730061349693,23.551865183246093,18.80672112944163,17.62361062040385,21.3299703891709,18.98919733502538,21.52866328257191,59.24709179357022,7.53125,9.865634269054723,19257.083942887064,29.535404820378933,0.7135371777319139,0.6715362201134364,21,2,0.018404907975460124,69,
human,0.06394557823129252,0.19863945578231293,0.14965986394557823,0.1292517006802721,0.10204081632653061,0.07755102040816327,0.036734693877551024,0.058503401360544216,0.017687074829931974,0.04081632653061224,0.006802721088435374,0.02312925170068027,0.00816326530612245,0.07891156462585033,0.00816326530612245,3.2953454942461944,1.0581703536507185,0.4598287747342479,0.06419976482749626,6.089939024390244,5.0,3.8277894335375198,20.5,20.5,9.390819985496474,2.057926829268293,2.0,1.3680805833177085,656,325,0.4954268292682927,4096,32,True,328.0,0.8707482993197279,5.572789115646258,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02732919254658385,0.01904761904761905,0.0,0.0,0.0,0.0,0.008281573498964804,0.018633540372670808,0.02298136645962733,0.02040816326530612,37.204420600858384,16.688536585365856,16.640379003576975,19.114634146341466,17.503612804878053,18.564939024390238,56.170731707317074,7.3125,11.993011273571542,161621.30812268052,219.89293622133405,0.6078211614681829,0.6014110654592514,24,1,,82,
continue,0.0843520782396088,0.19559902200489,0.10268948655256724,0.1234718826405868,0.10635696821515893,0.07334963325183375,0.0024449877750611247,0.08312958435207823,0.04156479217603912,0.04523227383863081,0.01589242053789731,0.05012224938875306,0.012224938875305624,0.061124694376528114,0.0024449877750611247,2.7684496628785342,0.7415354335310848,0.45632436602149884,0.09968961874719422,6.5991792065663475,6.0,4.002317985605178,16.244444444444444,15.0,5.43304929955159,2.300957592339261,2.0,1.4977362442361866,731,367,0.5020519835841313,4911,45,True,360.0,0.8924205378973105,6.003667481662592,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897254207263064,0.026926483613817536,0.014880425155004429,0.0,0.0,0.0,0.0049601417183348095,0.009920283436669619,0.010628875110717449,0.029339853300733496,26.4204934598327,17.896632922936615,16.404322709996244,19.79463140294878,17.77435628514972,21.181012311901508,56.600121599027204,6.555555555555555,11.840891502928297,138814.1827357901,169.6994898970539,0.6925745018630881,0.7098428371773903,22,7,,82,
create,0.0873015873015873,0.16984126984126985,0.09523809523809523,0.10952380952380952,0.11904761904761904,0.08888888888888889,0.012698412698412698,0.06984126984126984,0.03650793650793651,0.047619047619047616,0.012698412698412698,0.06031746031746032,0.011111111111111112,0.06031746031746032,,2.5539407100340163,0.9363940328840058,0.4297838752867177,0.10800738326353676,6.344144144144144,5.0,3.8962371471909143,13.875,13.0,7.788412867844128,2.151351351351351,2.0,1.365789536031232,555,324,0.5837837837837838,3596,40,True,272.0,0.8523809523809524,5.707936507936508,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007986447241045498,0.0,0.0,0.02857142857142857,35.191355140186914,15.207195945945944,14.871538449913203,17.73018018018018,15.388418918918916,19.370234234234236,51.35247747747748,5.2,8.392036803148608,4411.794506069954,7.00284842233326,0.4999453639372801,0.46342905855884675,19,3,0.01904761904761905,82,
explain,0.06554621848739496,0.19327731092436976,0.12605042016806722,0.12100840336134454,0.0907563025210084,0.07394957983193277,0.025210084033613446,0.07563025210084033,0.020168067226890758,0.043697478991596636,0.023529411764705882,0.02857142857142857,0.013445378151260505,0.08235294117647059,0.0033613445378151263,3.599544060491399,0.7642222444034404,0.47659823196867174,0.048516306897585265,6.282809611829944,5.0,4.138036478253965,22.541666666666668,22.0,5.908885728761012,2.120147874306839,2.0,1.4136843672291126,541,279,0.5157116451016636,3453,24,True,256.0,0.880672268907563,5.803361344537815,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006030150753768844,0.006030150753768844,0.027889447236180906,0.030252100840336135,30.574967824967814,18.21899491682071,17.78686850342507,20.698736906962417,19.432866605052375,19.8297966728281,60.61930067775724,8.583333333333334,9.316900638022293,11124.449670852087,18.69655406865897,0.7463207646556522,0.7296266406774521,20,1,0.013445378151260505,82,
