persona,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,first_order_coherence,second_order_coherence,entropy,perplexity,per_word_perplexity,pos_prop_ADV,pos_prop_VERB,pos_prop_PRON,pos_prop_ADP,pos_prop_PROPN,pos_prop_DET,pos_prop_NOUN,pos_prop_PUNCT,pos_prop_PART,pos_prop_CCONJ,pos_prop_AUX,pos_prop_SPACE,pos_prop_ADJ,pos_prop_SCONJ,pos_prop_NUM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_X,file
human,True,330.0,0.8672199170124482,5.096818810511756,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05246128957707419,0.019875202218627225,0.0,0.0,0.0,0.0,0.020799630228795933,0.01571527617286804,0.014559741160157152,0.02351313969571231,52.5261912193092,12.016068740279938,13.089613480739835,14.599676516329703,11.406765163297045,14.864696734059091,44.586283048211506,4.08,5.6065318818040435,5.0,3.126033904511622,12.86,13.0,4.992033653732714,1.9144634525660964,2.0,1.2079927504154144,643,281,0.4370139968895801,3685,50,0.4912736266851425,0.4971005991101265,10.240513410414014,28015.505686929748,38.748970521341285,0.06085753803596127,0.09681881051175657,0.040110650069156296,0.12033195020746888,0.022130013831258646,0.16459197786998617,0.22821576763485477,0.11065006915629322,0.0027662517289073307,0.030428769017980636,0.042876901798063624,,0.058091286307053944,0.009681881051175657,0.012448132780082987,2.5838045915739913,0.7114945001478007,0.4574822675672677,0.08391034915612462,14,7,,31
continue,True,273.0,0.8612040133779264,5.1404682274247495,598.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009187082405345211,0.0066815144766146995,0.0,0.023411371237458192,47.4702766969304,12.908295739348372,14.434950587195996,16.512614870509605,12.589866332497913,15.443308270676692,48.0484544695071,4.916666666666667,5.654135338345864,5.0,3.363995817682118,14.777777777777779,15.0,6.078701940706636,1.9266917293233083,2.0,1.142268039205441,532,278,0.5225563909774437,3074,36,0.503990689771516,0.46793125701301236,8.8333323774551,6859.105903474259,11.470076761662641,0.07859531772575251,0.09531772575250837,0.028428093645484948,0.10702341137123746,0.008361204013377926,0.14214046822742474,0.23411371237458195,0.11036789297658862,0.01839464882943144,0.03678929765886288,0.04013377926421405,0.01839464882943144,0.061872909698996656,0.015050167224080268,0.005016722408026756,2.647322638812267,0.8141563891311075,0.47149968063448205,0.0921052714839527,19,5,,31
create,True,299.0,0.8899721448467967,5.639275766016713,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042208484331699,0.02558089959496909,0.02558089959496909,0.0,0.0,0.0,0.007461095715199318,0.02302280963547218,0.014069494777232999,0.006963788300835654,42.35297643307521,15.190557921170438,14.97850578433621,17.52478072569786,15.262673872693526,18.739593114241,52.10616151690505,5.534883720930233,6.21283255086072,5.0,3.4765151667086327,14.86046511627907,16.0,6.986969251295627,2.1173708920187795,2.0,1.290507769131484,639,358,0.5602503912363067,4049,43,0.46214885984747006,0.48211074177397234,10.815944987876666,49808.70205843414,69.37145133486649,0.07520891364902507,0.10027855153203342,0.034818941504178275,0.08356545961002786,0.034818941504178275,0.14066852367688024,0.22701949860724233,0.11002785515320335,0.020891364902506964,0.034818941504178275,0.02924791086350975,,0.09192200557103064,0.011142061281337047,,2.515063217415035,0.8607859332855036,0.45301245024272235,0.06605531744149926,12,2,0.005571030640668524,31
explain,True,259.0,0.859375,5.439236111111111,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10212531051614684,0.06955561689207838,0.06955561689207838,0.06955561689207838,0.06955561689207838,0.06955561689207838,0.01076455975710737,0.008280430582390284,0.019873033397736682,0.036458333333333336,40.738588850174224,14.134183319570607,15.343465313023842,18.2628351224883,13.899430222956234,17.05333333333333,50.47404349022847,5.285714285714286,5.926782273603083,5.0,3.5550224252351343,14.82857142857143,15.0,8.033806122649871,2.0289017341040463,2.0,1.2279394162567603,519,258,0.49710982658959535,3133,35,0.4519771200549953,0.44046011059121654,8.461900600280476,4731.041276496031,8.213613327250053,0.059027777777777776,0.09722222222222222,0.046875,0.11979166666666667,0.022569444444444444,0.12152777777777778,0.2326388888888889,0.09895833333333333,0.003472222222222222,0.03819444444444445,0.050347222222222224,0.024305555555555556,0.05555555555555555,0.019097222222222224,0.010416666666666666,2.5936739999790297,1.2801715398673355,0.4267346764855191,0.18973536466817648,14,1,,31
human,True,298.0,0.8320251177394035,4.827315541601256,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006683375104427736,0.0,0.0,0.04709576138147567,58.52137564590038,11.056788321167886,12.367839424501923,13.065768294965375,11.25998409133446,14.132992700729925,42.51843533595358,4.0,5.4489051094890515,5.0,3.3027220975688394,14.051282051282051,15.0,8.521311798461603,1.7937956204379562,1.0,1.212540092729791,548,303,0.5529197080291971,3075,39,0.47011832868386255,0.5368540798741821,8.51012107457338,4964.7641586387435,7.793978271018435,0.14756671899529042,0.08948194662480377,0.08006279434850863,0.06279434850863422,0.01098901098901099,0.09105180533751962,0.1726844583987441,0.13971742543171115,0.02197802197802198,0.05023547880690738,0.0423861852433281,0.0282574568288854,0.03453689167974882,0.023547880690737835,0.0031397174254317113,2.6594742671290468,1.0511529850649926,0.4580353284324276,0.1305986539670351,29,7,0.0015698587127158557,19
continue,True,311.0,0.8714733542319749,5.1347962382445145,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010220125786163521,0.0,0.0,0.032915360501567396,52.6613712374582,12.128756567425572,13.023866798666859,14.052557366743006,12.360547846782524,15.22367775831874,45.98953702456329,4.589743589743589,5.619964973730298,5.0,3.1800969263718866,14.64102564102564,15.0,5.59526896989737,1.8651488616462346,2.0,1.143485670533683,571,308,0.5394045534150613,3276,39,0.6474804525312624,0.6146924785665564,8.364018517153994,4289.899208629025,6.723979950829193,0.08934169278996865,0.11128526645768025,0.08463949843260188,0.0877742946708464,0.02821316614420063,0.10031347962382445,0.1865203761755486,0.10501567398119123,0.025078369905956112,0.05329153605015674,0.0438871473354232,0.023510971786833857,0.045454545454545456,0.01567398119122257,,2.6095273655001403,0.5299609644464633,0.4714742661005755,0.08945061993520124,28,11,,19
create,True,338.0,0.8973684210526316,5.860526315789474,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050204319906596614,0.023350846468184472,0.0,0.0,0.0,0.0,0.006810663553220471,0.033858727378867484,0.0396964389959136,0.010526315789473684,33.619645686984086,16.12779457768509,15.43852017318444,17.910670837678136,16.834382342718108,19.974189781021895,54.41171359054571,6.214285714285714,6.392700729927007,5.0,3.9661641001806154,16.30952380952381,17.0,5.544143607868685,2.1489051094890512,2.0,1.4929575207885195,685,346,0.5051094890510949,4454,42,0.5881093506951157,0.5781180201098323,11.953056191889864,155291.02124112027,204.3302911067372,0.07894736842105263,0.08552631578947369,0.04078947368421053,0.10394736842105264,0.018421052631578946,0.1368421052631579,0.2394736842105263,0.09868421052631579,0.017105263157894738,0.05263157894736842,0.02631578947368421,,0.08026315789473684,0.014473684210526316,0.002631578947368421,2.6376611914299644,0.6957862190410481,0.45583304992021,0.10941715622475887,24,5,0.003947368421052632,19
explain,False,360.0,0.882202304737516,5.376440460947503,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093775593775594,0.27784602784602785,0.24795249795249796,0.24795249795249796,0.21416871416871416,0.18837018837018837,0.005118755118755119,0.010647010647010647,0.010442260442260442,0.012804097311139564,44.87918524139239,13.423364990218971,14.461067162969044,16.499286931280366,14.134558591531516,17.273381712626996,49.81135230643024,5.217391304347826,5.960812772133527,5.0,3.408335625224795,14.978260869565217,13.5,5.293511739917341,1.9637155297532656,1.0,1.2908592834847747,689,291,0.4223512336719884,4199,46,0.6372626668877072,0.6448557922108606,11.292535669669915,80220.60408662028,102.71524210834863,0.0973111395646607,0.12548015364916773,0.0678617157490397,0.07810499359795134,0.016645326504481434,0.10243277848911651,0.18437900128040974,0.117797695262484,0.028169014084507043,0.05377720870678617,0.04737516005121639,,0.05761843790012804,0.020486555697823303,,2.7756338505555913,0.6433849245258428,0.4680648655771053,0.07839296996330498,30,7,0.002560819462227913,19
human,True,263.0,0.8295880149812734,4.588014981273409,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004866180048661801,0.009732360097323601,0.0,0.04868913857677903,66.98606811145511,9.18632940108893,11.4696683732869,11.866969147005447,8.834314882032668,11.93620689655172,36.348457350272234,2.9473684210526314,5.129310344827586,4.0,3.078093264517077,12.210526315789474,11.5,6.013834466141347,1.6961206896551724,1.0,1.0464976659048753,464,255,0.5495689655172413,2448,38,0.5082752921089932,0.48290346512415755,8.375573086952402,4339.7546227204075,8.126881315955819,0.1348314606741573,0.07865168539325842,0.07116104868913857,0.08426966292134831,0.04307116104868914,0.13108614232209737,0.1647940074906367,0.13108614232209737,0.013108614232209739,0.011235955056179775,0.05056179775280899,0.035580524344569285,0.028089887640449437,0.0149812734082397,0.00749063670411985,2.7480465375622867,0.9323311343358894,0.4085280930874214,0.11517964537233955,25,8,,18
continue,True,349.0,0.9028497409326425,5.823834196891192,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027344502214519544,0.019256691700365876,0.0,0.0,0.0,0.0,0.00924321201617562,0.011554015020219527,0.0,0.010362694300518135,37.36041234260412,15.900515060451468,16.30199573143352,19.30259277377874,16.92119225662171,19.71255014326648,56.5659375218394,6.7317073170731705,6.335243553008596,6.0,3.635930415129238,17.024390243902438,16.0,4.222401379391271,2.1060171919770774,2.0,1.2836612259357651,698,363,0.5200573065902578,4496,41,0.7252597320824862,0.7308211467969112,12.67407730626969,319360.9689922297,413.68001164796596,0.09067357512953368,0.09844559585492228,0.034974093264248704,0.06994818652849741,0.029792746113989636,0.17616580310880828,0.20077720207253885,0.09585492227979274,0.014248704663212436,0.03367875647668394,0.05569948186528497,,0.07642487046632124,0.022020725388601035,0.0012953367875647669,2.92601274647547,0.6567147978308512,0.4340152144486088,0.06790728985646317,23,6,,18
create,True,358.0,0.8939197930142303,5.583441138421733,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013165769000598444,0.005385996409335727,0.0,0.00517464424320828,42.34372029655917,15.54197701149425,15.96690057097009,18.569195402298853,15.956336206896552,18.311091954022988,52.60114942528735,6.125,6.0905172413793105,5.0,3.6093941554287152,17.4,16.5,6.1757590626578045,2.0632183908045976,2.0,1.3631112942754597,696,388,0.5574712643678161,4316,40,0.6728738076411761,0.6684971757625279,11.913161435602424,149217.67659955603,193.03709780020185,0.08667529107373868,0.09184993531694696,0.04398447606727038,0.09831824062095731,0.03363518758085381,0.12807244501940493,0.2147477360931436,0.09961190168175937,0.0129366106080207,0.03234152652005175,0.05304010349288486,,0.06985769728331177,0.028460543337645538,0.00646830530401035,3.045536740334972,0.7647907252249618,0.4423789769154724,0.08922132526882516,35,8,,18
explain,True,390.0,0.896640826873385,5.361757105943153,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424798844646173,0.021869197441716524,0.021869197441716524,0.021869197441716524,0.021869197441716524,0.021869197441716524,0.011140911904270683,0.006189395502372601,0.0,0.003875968992248062,50.57862161257944,13.331389759665623,14.32507576851124,16.039916405433647,14.035297805642635,16.730114942528733,48.576802507836994,5.181818181818182,5.850574712643678,5.0,3.4404748924817534,15.818181818181818,15.0,6.314747267931729,1.9281609195402298,2.0,1.166096769249588,696,329,0.47270114942528735,4150,44,0.6239193227401999,0.6247683593205043,12.691822150662617,325078.5585319891,419.9981376382288,0.10723514211886305,0.0917312661498708,0.05167958656330749,0.09689922480620156,0.02454780361757106,0.14728682170542637,0.19767441860465115,0.10077519379844961,0.015503875968992248,0.03359173126614987,0.056847545219638244,,0.04392764857881137,0.02454780361757106,0.006459948320413436,3.1257034352834947,0.8296554679592169,0.4182717787362527,0.0883969040070643,24,5,0.0012919896640826874,18
human,True,255.0,0.8320610687022901,4.853053435114504,524.0,0.004514672686230248,0.0,0.0,0.0,0.0,0.0,0.020882452004041766,0.0,0.0,0.0,0.0,0.0,0.00740990232401482,0.0,0.0,0.04961832061068702,53.7398579765169,11.753320158102767,12.821911535078222,13.836627140974967,10.922501317523057,13.764608695652171,45.67852437417655,4.424242424242424,5.389130434782609,4.0,3.422859741367403,13.93939393939394,12.0,8.481492842938192,1.8565217391304347,1.0,1.389815779771306,460,245,0.532608695652174,2542,33,0.4963469988433644,0.5182447205147436,8.029577341162142,3070.4436488363453,5.859625284038827,0.08015267175572519,0.09923664122137404,0.07442748091603053,0.08206106870229007,0.0057251908396946565,0.14694656488549618,0.18893129770992367,0.12213740458015267,0.03244274809160305,0.01717557251908397,0.05725190839694656,0.03244274809160305,0.026717557251908396,0.019083969465648856,0.015267175572519083,2.6594772323194498,0.9897214925787793,0.44298184766575127,0.11430072444858431,15,4,,30
continue,True,419.0,0.892512077294686,5.359903381642512,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01774006941766294,0.01774006941766294,0.01774006941766294,0.01774006941766294,0.0,0.0,0.017354415734670267,0.031237948322406478,0.014462013112225221,0.006038647342995169,46.10279220779222,14.153604291513627,15.215562675241255,17.21400863457697,15.085873445453963,17.121407307171847,52.91323538887815,6.214285714285714,5.884979702300406,5.0,3.292510728006815,17.595238095238095,17.0,6.831507969239797,1.939106901217862,2.0,1.1434699052865716,739,387,0.523680649526387,4438,42,0.6628557574458238,0.6734994612634182,11.888827075067336,145630.3841128417,175.8821064164755,0.0893719806763285,0.10507246376811594,0.0785024154589372,0.08816425120772947,0.03140096618357488,0.11352657004830918,0.17149758454106281,0.10748792270531402,0.035024154589371984,0.049516908212560384,0.06763285024154589,,0.04589371980676329,0.016908212560386472,,3.065573063440594,0.7221658667103122,0.4431422975470478,0.06928017671893141,26,2,,30
create,True,379.0,0.895933014354067,5.6124401913875595,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025735294117647058,0.025735294117647058,0.025735294117647058,0.025735294117647058,0.025735294117647058,0.025735294117647058,0.011948529411764705,0.008823529411764706,0.0,0.0035885167464114833,41.87880921895005,15.026969292389854,15.877092783179634,19.144993324432576,15.170867823765022,18.414953271028036,55.47263017356475,6.142857142857143,6.148197596795727,5.0,3.4192086910724004,15.285714285714286,14.0,4.928053803045812,2.0894526034712952,2.0,1.2222932962097013,749,378,0.5046728971962616,4692,49,0.6615999626616637,0.6531873155147472,12.269587932243534,213115.15496567934,254.9224341694729,0.05502392344497608,0.09928229665071771,0.05382775119617225,0.09688995215311005,0.02033492822966507,0.16028708133971292,0.22248803827751196,0.10406698564593302,0.009569377990430622,0.03229665071770335,0.050239234449760764,,0.08253588516746412,0.013157894736842105,,2.8668158153330614,0.7587460935352022,0.4611073520323849,0.08721027808002049,15,0,,30
explain,True,411.0,0.892512077294686,5.47463768115942,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13425487597046015,0.08142397273243704,0.05264154516190116,0.02272296913463359,0.02272296913463359,0.0,0.009089187653853437,0.00946790380609733,0.0,0.013285024154589372,40.335038906689334,15.460880667867084,15.555744446314616,17.684400065477167,15.757312162383371,17.653691275167784,53.07006056637748,6.341463414634147,5.966442953020135,5.0,3.5540242950349485,18.170731707317074,17.0,6.706030918816032,2.0308724832214766,2.0,1.39138766756702,745,330,0.4429530201342282,4533,41,0.668781416118145,0.6835974500729487,12.910482061682828,404530.3573278542,488.56323348774663,0.07246376811594203,0.12318840579710146,0.050724637681159424,0.07608695652173914,0.007246376811594203,0.1497584541062802,0.19927536231884058,0.09903381642512077,0.035024154589371984,0.03985507246376811,0.06280193236714976,,0.04589371980676329,0.028985507246376812,0.00966183574879227,3.0836720181093216,0.7124552868661652,0.46259650944194,0.07830941827841545,35,12,,30
human,True,217.0,0.8388888888888889,5.325925925925926,540.0,0.006355932203389831,0.0,0.0,0.0,0.0,0.0,0.020970641102456562,0.020970641102456562,0.020970641102456562,0.0,0.0,0.0,0.004194128220491312,0.0,0.0,0.05185185185185185,48.565306122449,13.55156548856549,14.167174469761473,15.727262647262648,14.171011781011785,16.79035343035343,49.71316701316702,5.4,5.856548856548857,5.0,3.583602605232397,16.033333333333335,16.0,7.6353709070934395,1.9397089397089398,1.0,1.3034829077328487,481,298,0.6195426195426196,2876,30,0.5210033892814455,0.4601620648588453,7.968396223921364,2888.2215871485814,5.348558494719596,0.09814814814814815,0.06666666666666667,0.018518518518518517,0.1259259259259259,0.07592592592592592,0.13333333333333333,0.2111111111111111,0.10925925925925926,0.007407407407407408,0.024074074074074074,0.012962962962962963,0.016666666666666666,0.044444444444444446,0.005555555555555556,0.04259259259259259,2.674382590138524,0.9694143858121556,0.4712803408417443,0.09149076520210937,15,2,0.007407407407407408,24
continue,True,407.0,0.9002375296912114,5.714964370546318,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009327354260089685,0.0,0.0,0.0,0.0,0.0,0.012914798206278028,0.007174887892376682,0.0,0.011876484560570071,38.141389432485326,15.267222397891967,15.328187801962898,18.087810276679843,15.505968379446642,18.88579710144928,52.465902503293805,5.66,6.230566534914361,5.0,3.719522766856259,15.18,15.0,5.836745668606779,2.1133069828722,2.0,1.325862932498941,759,415,0.546772068511199,4812,50,0.6916353512479334,0.6448678422408799,12.544602004116012,280576.5870016568,333.22635035826227,0.09857482185273159,0.09144893111638955,0.04513064133016627,0.09382422802850356,0.013064133016627079,0.14251781472684086,0.21496437054631828,0.09857482185273159,0.0059382422802850355,0.035629453681710214,0.057007125890736345,,0.07007125890736342,0.029691211401425176,0.0035629453681710215,2.912176559419087,0.8513984957116443,0.45395017486512174,0.07322187473791163,27,4,,24
create,False,373.0,0.8989298454221165,5.617122473246136,841.0,0.001321003963011889,0.0,0.0,0.0,0.0,0.0,0.12301804264625478,0.12301804264625478,0.12301804264625478,0.12301804264625478,0.12301804264625478,0.12301804264625478,0.01366867140513942,0.007654455986878075,0.0,0.020214030915576695,41.69595657646319,14.94617892577082,15.089056966406606,17.327625846707328,15.492940498608732,18.40343461030383,52.83029315045392,5.914893617021277,6.129458388375165,5.0,3.515828161201953,16.106382978723403,15.0,5.427408936888846,2.0554821664464993,2.0,1.290996025731075,757,394,0.5204755614266843,4724,47,0.6020962174819864,0.5871660594311026,12.85543769982364,382864.9901276097,455.2496909959687,0.04994054696789536,0.093935790725327,0.041617122473246136,0.07966706302021404,0.027348394768133173,0.14625445897740785,0.24494649227110582,0.09869203329369798,0.023781212841854936,0.04756242568370987,0.04756242568370987,,0.08799048751486326,0.009512485136741973,0.0011890606420927466,2.700024888993052,0.708686868410286,0.4577291751468923,0.09415764176353995,15,4,,24
