persona,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_NOUN,pos_prop_AUX,pos_prop_VERB,pos_prop_DET,pos_prop_ADV,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_PROPN,pos_prop_SCONJ,pos_prop_ADP,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,connectives,connectives_cap,pos_prop_SPACE,pos_prop_SYM,file,pos_prop_INTJ
create,3.131347581525327,0.5318180364635466,0.4675241859836163,0.04607516683872696,16.063846438598624,9471960.241294298,13609.138277721693,0.8618044058481852,0.8512238562107086,True,187.0,0.8390804597701149,5.462643678160919,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045038866026520345,0.031321444901691815,0.0,0.0,0.0,0.0,0.004801097393689987,0.00823045267489712,0.009602194787379973,0.015804597701149427,14.747181818181843,17.977696969696968,18.72661885863436,21.842424242424244,21.298463636363635,19.433466666666664,72.93939393939394,12.454545454545455,0.2557471264367816,0.027298850574712645,0.09482758620689655,0.05459770114942529,0.035919540229885055,0.11494252873563218,0.1278735632183908,0.10057471264367816,0.010057471264367816,0.10488505747126436,0.027298850574712645,0.007183908045977011,0.010057471264367816,0.0014367816091954023,0.014367816091954023,6.176666666666667,6.0,3.324974519534782,27.272727272727273,28.0,7.938295089351355,1.9433333333333334,2.0,1.1060992521268402,600,328,0.5466666666666666,3802,22,16,5,0.011494252873563218,0.0014367816091954023,1,
explain,2.64596204218858,0.822421278890251,0.4816614269813834,0.10559874898291076,20.16408578130424,571677615.564776,688768.2115238265,0.7510157602302956,0.7529960968531668,True,264.0,0.8710843373493976,5.040963855421687,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13129459734964322,0.11498470948012232,0.06320081549439348,0.06320081549439348,0.03302752293577982,0.03302752293577982,0.010193679918450561,0.012232415902140673,0.020387359836901122,0.0012048192771084338,41.38924418604654,12.827558139534883,15.048004361411351,16.698495212038306,15.634145006839951,15.674035567715457,60.48768809849521,8.382352941176471,0.25542168674698795,0.021686746987951807,0.10481927710843374,0.0746987951807229,0.021686746987951807,0.11204819277108434,0.1144578313253012,0.08313253012048193,0.004819277108433735,0.13012048192771083,0.03493975903614458,0.006024096385542169,0.004819277108433735,0.0024096385542168677,0.02530120481927711,5.58686730506156,5.0,3.036313267328958,21.5,19.0,11.188886292682943,1.697674418604651,1.0,0.967449752677479,731,327,0.4473324213406293,4184,34,18,3,,0.0036144578313253013,1,
human,2.9076017800361003,1.1085401333285358,0.4457900349830565,0.08960378011557589,26.363346461170966,281485412103.51416,269880548.51727146,0.7378594691095792,0.6791555538980497,True,331.0,0.8101629913710451,4.622243528283796,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029344175357963586,0.0,0.0,0.0,0.0,0.0,0.011313417005479937,0.01414177125684992,0.013788226975428673,0.05177372962607862,48.7990310889771,11.01440102561574,13.570189848959377,14.621621754887698,13.08006311481472,14.209130938586327,52.428909543650306,6.25531914893617,0.1955896452540748,0.04218600191754554,0.06807286673058485,0.06999041227229147,0.02109300095877277,0.11025886864813039,0.13518696069031638,0.12559923298178333,0.009587727708533078,0.11601150527325024,0.027804410354745925,0.005752636625119847,0.01821668264621285,0.0364333652924257,0.01821668264621285,5.377752027809965,5.0,3.067576643636086,18.361702127659573,18.0,9.966807747580441,1.6477404403244496,1.0,0.9500339042914028,863,375,0.43453070683661643,4821,47,16,5,,,53,
continue,2.742593430362177,0.5663113493978258,0.46758824352716216,0.07188885942245235,14.674351092687157,2360422.2787924833,3850.607306349891,0.8469778814099052,0.8516097920281547,True,203.0,0.8711256117455138,5.375203915171289,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016544117647058824,0.006827731092436975,0.0,0.0,0.0,0.0,0.0070903361344537815,0.016544117647058824,0.014705882352941176,0.04567699836867863,32.2125054047562,14.631387621106576,16.553128893708863,18.798911041716714,18.34810473216431,17.86887661141805,65.78180799103211,9.956521739130435,0.23164763458401305,0.05057096247960848,0.11419249592169657,0.05546492659053834,0.021207177814029365,0.13213703099510604,0.11256117455138662,0.07504078303425775,0.0065252854812398045,0.11908646003262642,0.02773246329526917,0.01631321370309951,0.0016313213703099511,,0.021207177814029365,5.939226519337017,5.0,3.3820549277509304,23.608695652173914,21.0,10.857732690034414,1.7808471454880295,1.0,0.9906755050861363,543,282,0.5193370165745856,3295,23,14,3,0.013050570962479609,0.0016313213703099511,53,
create,2.7422060215193964,0.8096625050508041,0.472005807071672,0.06836941669392313,21.652400812704407,2532317713.7089863,2576111.6110976464,0.7902896549138758,0.7765477180480957,True,298.0,0.8769074262461851,5.55645981688708,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479834868212131,0.10368370911400444,0.0773261352810416,0.042870752619879327,0.03080342966020959,0.017465862178469356,0.008574150523975865,0.018894887265798667,0.007939028262940616,0.029501525940996948,27.555187878409583,15.230486860994947,16.57596374566927,18.830984333062855,19.34308376505836,19.2270207852194,69.0174146432807,10.675675675675675,0.24211597151576805,0.03153611393692777,0.11800610376398779,0.06205493387589013,0.0254323499491353,0.13835198372329605,0.11495422177009156,0.07121057985757884,0.007121057985757884,0.12309257375381485,0.023397761953204477,0.013224821973550356,0.001017293997965412,0.006103763987792472,0.022380467955239063,6.172055427251732,6.0,3.4432656335600607,23.405405405405407,23.0,8.397102008011082,1.838337182448037,2.0,1.0088335051148964,866,344,0.3972286374133949,5462,37,14,1,,,53,
explain,2.795348577417033,0.5594945550758356,0.49766802152387457,0.05317442065190808,22.33269568719343,4999959689.227082,5353275.898530067,0.8445962833033668,0.8383466175624302,True,294.0,0.8768736616702355,5.544967880085653,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11866108786610878,0.07096234309623431,0.03280334728033473,0.01506276150627615,0.0,0.0,0.008033472803347281,0.008200836820083683,0.012719665271966527,0.05246252676659529,30.853515768450222,14.589151177399096,15.972052521108978,17.985645717230938,18.44852913700351,18.52505363528009,65.82227877460298,9.783783783783784,0.2708779443254818,0.018201284796573874,0.11670235546038545,0.07494646680942184,0.020342612419700215,0.11027837259100642,0.09850107066381156,0.06423982869379015,0.013918629550321198,0.139186295503212,0.022483940042826552,0.0032119914346895075,0.006423982869379015,,0.023554603854389723,6.059594755661502,6.0,3.4473773110081845,22.675675675675677,22.0,7.259863947999464,1.8081048867699643,1.0,1.0641547686295902,839,342,0.40762812872467225,5179,37,22,2,0.017130620985010708,,53,
human,3.760347896587849,1.3981106604787157,0.4454938052511942,0.06661764431126643,25.807844305293564,161511842532.2129,176708799.26937953,0.7630854283769926,0.7329293766926075,True,307.0,0.7943107221006565,4.522975929978118,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07600901454619954,0.012292562999385371,0.0,0.0,0.0,0.0,0.016390083999180495,0.02048760499897562,0.017209588199139522,0.007658643326039387,49.84090041334642,12.373971108364938,14.08420424561346,15.791520006818084,15.52428772318575,13.879207397622189,59.8222610474283,8.64516129032258,0.23413566739606126,0.0262582056892779,0.0886214442013129,0.0787746170678337,0.016411378555798686,0.05579868708971553,0.12363238512035012,0.09737417943107221,0.005470459518599562,0.11706783369803063,0.03172866520787746,0.018599562363238512,0.03938730853391685,0.038293216630196934,0.028446389496717725,5.253632760898283,5.0,2.871833448838898,24.419354838709676,21.0,15.861851564922612,1.5627476882430646,1.0,0.8724988671596015,757,336,0.4438573315719947,4134,31,13,4,,,47,
continue,2.997019950080415,1.3972442619959515,0.47098107212932794,0.06589227287183377,17.00516357997151,24280001.35521099,36238.80799285222,0.8156678003293497,0.8085832997010305,True,221.0,0.8537313432835821,5.2253731343283585,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613905325443787,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.040680473372781065,0.023668639053254437,0.01849112426035503,0.025373134328358207,33.47929459691255,13.762261087968636,15.673006389159639,17.591007106101447,16.505534182798336,17.140583190394512,65.76139426611125,9.357142857142858,0.2865671641791045,0.03134328358208955,0.11940298507462686,0.07313432835820896,0.028358208955223882,0.06567164179104477,0.11791044776119403,0.049253731343283584,0.007462686567164179,0.10298507462686567,0.028358208955223882,0.029850746268656716,0.014925373134328358,,0.026865671641791045,5.843910806174957,6.0,3.0722561656618983,20.821428571428573,19.5,9.845425229982892,1.7993138936535162,1.0,1.0457130697680939,583,283,0.4854202401372213,3501,28,9,0,0.01791044776119403,,47,
create,2.899809862489332,0.7008914591713045,0.5013872449235954,0.06564063794280585,14.986400325147544,3224860.7376240077,4554.888047491537,0.8788151199167425,0.865854371161688,True,241.0,0.8912429378531074,5.546610169491525,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034870889428382255,0.0,0.0,0.0,0.0,0.0,0.007283160450231737,0.015007724564113882,0.01655263738689031,0.018361581920903956,25.053163535237076,16.688490809197585,17.273696863636044,19.946578037034527,20.830913653937465,18.500468018720742,71.70731872753171,12.217391304347826,0.2782485875706215,0.03248587570621469,0.1370056497175141,0.07768361581920905,0.01977401129943503,0.10734463276836158,0.08333333333333333,0.043785310734463276,0.00847457627118644,0.1172316384180791,0.026836158192090395,0.0211864406779661,0.009887005649717515,,0.01977401129943503,6.014040561622465,6.0,3.058675708603061,27.869565217391305,24.0,12.127239722592481,1.814352574102964,1.0,1.0154100916194602,641,304,0.47425897035881437,3927,23,9,2,0.01694915254237288,,47,
explain,2.8594255945875044,0.44757757523782554,0.49206604994302183,0.06492840222862946,19.78713828184614,392143452.80577946,464075.09207784553,0.8496335799043829,0.8562745749950409,True,290.0,0.8970414201183432,5.420118343195266,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691571240848507,0.06288717852449784,0.04711845316313122,0.02140041299042613,0.02140041299042613,0.0,0.03379012577435705,0.015956448282335275,0.0,0.0035502958579881655,34.47855702200991,13.9375941881413,15.713932783015853,17.623576407926688,17.673425236938982,17.889374167776293,68.5596067987781,10.264705882352942,0.30650887573964497,0.01301775147928994,0.11479289940828402,0.08165680473372781,0.02603550295857988,0.07810650887573964,0.09230769230769231,0.0650887573964497,0.010650887573964497,0.11242603550295859,0.03195266272189349,0.03076923076923077,0.010650887573964497,,0.02603550295857988,5.957390146471371,6.0,3.085690629993671,22.08823529411765,21.5,6.450570640780202,1.7723035952063915,1.0,1.0046919984211422,751,324,0.43142476697736354,4580,34,24,6,,,47,
human,3.5145367666494054,1.4199550172443345,0.42843444424847704,0.06857271952064374,28.01510820263519,1468273303200.8152,1481607773.1592484,0.7150846399805125,0.7151368924162604,True,329.0,0.7941473259334006,4.601412714429869,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051695073983892115,0.006742835737029406,0.0,0.0,0.0,0.0,0.01573328338640195,0.019666604233002434,0.023599925079602922,0.006054490413723511,43.75315037593987,12.820796992481203,14.265292616868656,15.786666666666669,15.74515037593985,15.079649122807016,57.887719298245614,8.0,0.218970736629667,0.04339051463168517,0.07366296670030273,0.05751765893037336,0.034308779011099896,0.09182643794147326,0.15237134207870837,0.09182643794147326,0.008072653884964682,0.09989909182643794,0.04641775983854692,0.01917255297679112,0.015136226034308779,0.033299697275479316,0.014127144298688193,5.472431077694235,4.5,3.187714017329234,22.8,21.0,12.342261890408443,1.6541353383458646,1.0,0.9826447315282998,798,378,0.47368421052631576,4560,35,23,6,,,90,
continue,2.832107106014152,0.5487058723103204,0.5102616846462348,0.0913405549459708,13.50273858585689,731416.6769581635,1296.8380797130558,0.8645127813021342,0.8806099891662598,True,202.0,0.898936170212766,5.572695035460993,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041197473221642404,0.041197473221642404,0.0,0.0,0.0,0.0,0.006591595715462785,0.006591595715462785,0.0,0.01950354609929078,26.792992656058743,16.26902080783354,17.7819850221956,20.553080375357,20.390691554467566,18.367286821705424,72.70053039575683,12.368421052631579,0.2730496453900709,0.03900709219858156,0.1347517730496454,0.047872340425531915,0.026595744680851064,0.1099290780141844,0.08333333333333333,0.028368794326241134,0.014184397163120567,0.11702127659574468,0.031914893617021274,0.024822695035460994,0.0017730496453900709,,0.051418439716312055,5.996124031007752,6.0,3.309603201134147,27.157894736842106,25.0,12.930026897414677,1.802325581395349,1.0,1.0133194447446128,516,271,0.5251937984496124,3143,19,14,2,0.015957446808510637,,90,
create,2.8895515495913955,0.6134268924541252,0.4976958375269605,0.06711094476838207,15.850730901605475,7653938.436352473,10949.840395354038,0.854353836604527,0.8589216768741608,True,214.0,0.8612303290414879,5.6852646638054365,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035479632063074903,0.017520805957074025,0.0,0.0,0.0,0.0,0.005256241787122208,0.026281208935611037,0.007665352606219886,0.01430615164520744,15.31381929046566,18.068045084996303,19.10251660953655,22.368810051736883,22.3160044345898,20.304650406504056,77.22283813747228,13.772727272727273,0.24606580829756797,0.027181688125894134,0.12446351931330472,0.05150214592274678,0.027181688125894134,0.11731044349070101,0.10586552217453506,0.07296137339055794,0.00715307582260372,0.12303290414878398,0.02861230329041488,0.022889842632331903,0.010014306151645207,,0.022889842632331903,6.3203252032520325,6.0,3.412053225158719,27.954545454545453,26.5,10.576463031086236,1.9284552845528455,2.0,1.115195875842654,615,335,0.5447154471544715,3974,22,13,0,0.012875536480686695,,90,
explain,3.1291042991776736,1.066813648451432,0.4664780411746798,0.06340511375676396,17.78629438574761,53026077.867765605,73139.41774864221,0.8217188310623169,0.8227624073624611,True,237.0,0.8510344827586207,5.318620689655172,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01704800358905339,0.01704800358905339,0.0,0.0,0.0,0.0,0.005383580080753701,0.004037685060565276,0.009421265141318977,0.013793103448275862,28.539702797202807,15.269545454545458,16.52667757954773,18.768960863697707,18.83510857563489,18.186921850079738,66.53962703962704,10.23076923076923,0.2524137931034483,0.027586206896551724,0.0910344827586207,0.060689655172413794,0.030344827586206897,0.10206896551724139,0.12689655172413794,0.08,0.009655172413793104,0.11862068965517242,0.034482758620689655,0.019310344827586208,0.005517241379310344,0.001379310344827586,0.027586206896551724,5.988835725677831,5.0,3.404875444768216,24.115384615384617,22.5,10.25943064500966,1.8181818181818181,1.0,1.0887804857768606,627,335,0.5342902711323764,3856,26,24,3,0.012413793103448275,,90,
human,3.4122379343859714,1.1839982919347638,0.4441868831052841,0.06219183116554453,31.024177913265966,29759749641259.477,29176225138.48968,0.766300248603026,0.7448522641789168,True,352.0,0.8313725490196079,4.672549019607843,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06636931311329171,0.03140053523639608,0.03140053523639608,0.01784121320249777,0.0,0.0,0.016057091882247992,0.010704727921498661,0.010704727921498661,0.008823529411764706,46.79922077699226,12.993619671906103,15.168198033930459,17.130194248060953,16.470642460017842,14.607514585764289,58.6947971720777,8.441176470588236,0.24215686274509804,0.041176470588235294,0.08235294117647059,0.08431372549019608,0.027450980392156862,0.13431372549019607,0.12745098039215685,0.041176470588235294,0.00784313725490196,0.1,0.056862745098039215,0.0058823529411764705,0.013725490196078431,0.0196078431372549,0.01568627450980392,5.371061843640606,5.0,2.9189763262386226,25.205882352941178,19.0,17.935799580013,1.58926487747958,1.0,0.8956143871890612,857,379,0.44224037339556593,4766,34,16,4,,,84,
continue,2.8466080954034276,0.7397588292533952,0.4475252667364633,0.0775218122464886,23.748196412959516,20592575042.91004,20863804.501428615,0.8343305631381709,0.8571250841021538,False,331.0,0.8733535967578521,5.478216818642351,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17531219980787704,0.11671469740634005,0.10006404098623119,0.07829010566762729,0.03154018571886007,0.020813320525136087,0.06628242074927954,0.040826128722382324,0.04707012487992315,0.005065856129685917,36.15551724137933,13.362364532019708,15.750200387842575,17.711001642036127,17.566108374384235,18.524137931034485,64.27750410509032,9.023809523809524,0.2988855116514691,0.0364741641337386,0.12360688956433637,0.06889564336372847,0.029381965552178316,0.13576494427558258,0.10536980749746708,0.008105369807497468,0.019250253292806486,0.10739614994934144,0.02634245187436677,0.0121580547112462,0.005065856129685917,,0.02330293819655522,6.080459770114943,6.0,3.063010279532129,20.714285714285715,20.0,9.664085979704922,1.7689655172413794,1.0,0.9782473589857851,870,334,0.3839080459770115,5407,42,25,6,,,84,
create,3.2892794386340527,0.998243056119963,0.4514921711291819,0.060356335196886345,14.92188404721369,3023374.190302616,4181.707040529206,0.8364834622903303,0.8185681189809527,True,191.0,0.8409405255878285,5.6970954356846475,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07223524398039634,0.04602599616450032,0.03856808011932666,0.01662049861495845,0.0,0.0,0.01640741529938206,0.039846580012785,0.04474749627104198,0.030428769017980636,15.661036209024843,17.922895350432047,19.154921650237387,22.445645316143192,22.29156768618845,20.50220820189274,77.88067480455355,13.869565217391305,0.27800829875518673,0.029045643153526972,0.12309820193637622,0.048409405255878286,0.016597510373443983,0.15214384508990317,0.1078838174273859,0.04149377593360996,0.004149377593360996,0.10511756569847856,0.02627939142461964,0.012448132780082987,0.0013831258644536654,0.008298755186721992,0.017980636237897647,6.356466876971608,7.0,3.385681132120704,27.565217391304348,24.0,11.631389639795456,1.9290220820189274,2.0,1.1343545488138145,634,318,0.501577287066246,4119,23,11,1,0.027662517289073305,,84,
explain,3.145314541682788,0.8028242447522008,0.47177445827366415,0.06342799591018283,23.99549458372166,26370046052.873283,26826089.575659495,0.849952741580851,0.8447616985349944,True,329.0,0.8697863682604272,5.405900305188199,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07237163814180929,0.021352893235533823,0.0,0.0,0.0,0.0,0.0058679706601467,0.019722901385493073,0.034229828850855744,0.015259409969481181,31.996206659012643,14.978804001968182,17.055619163093123,19.506524520255866,19.143075282926027,18.128541905855332,67.71005412497951,10.657142857142857,0.29298067141403866,0.027466937945066123,0.11190233977619532,0.06510681586978637,0.0335707019328586,0.12512716174974567,0.09766022380467955,0.01627670396744659,0.015259409969481181,0.13021363173957273,0.038657171922685654,0.007121057985757884,0.003051881993896236,,0.021363173957273652,5.972445464982778,6.0,3.1863908896188704,24.885714285714286,24.0,7.158497162998184,1.7680826636050517,1.0,1.0216669355839336,871,375,0.4305396096440873,5314,35,30,3,0.013224821973550356,0.001017293997965412,84,
