persona,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_ADP,pos_prop_AUX,pos_prop_ADJ,pos_prop_PART,pos_prop_VERB,pos_prop_NOUN,pos_prop_ADV,pos_prop_PUNCT,pos_prop_CCONJ,pos_prop_DET,pos_prop_NUM,pos_prop_PRON,pos_prop_SCONJ,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_SYM,pos_prop_X,pos_prop_INTJ
create,14.789068076056827,2647345.707134861,3831.1804734223747,0.06222865412445731,0.09406657018813314,0.03183791606367583,0.09696092619392185,0.030390738060781478,0.12445730824891461,0.2301013024602026,0.03183791606367583,0.10419681620839363,0.024602026049204053,0.06222865412445731,0.001447178002894356,0.06367583212735166,0.023154848046309694,39.05145593869733,13.41586206896552,15.322241378113624,17.10103995621237,17.24157088122606,17.08630541871921,60.158182813355225,8.481481481481481,0.7937217217225295,0.7834138655662537,5.816091954022989,6.0,2.9803412536587794,22.555555555555557,22.0,6.214280646270916,1.7126436781609196,1.0,0.9748164272287424,609,363,0.5960591133004927,3633,27,True,251.0,0.8755426917510853,5.257597684515195,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010456273764258554,0.0,0.0,0.0,0.0,0.0,0.007842205323193916,0.026615969581749048,0.039923954372623575,0.01881331403762663,2.770854911934731,0.40202690883276165,0.45646715111781594,0.06096927829659463,25,8,0.01881331403762663,81,,,
explain,18.34576455618297,92782124.5838125,128329.35627083333,0.0954356846473029,0.11479944674965421,0.04702627939142462,0.08022130013831259,0.022130013831258646,0.10650069156293222,0.1715076071922545,0.05255878284923928,0.07883817427385892,0.02351313969571231,0.07883817427385892,0.019363762102351315,0.06500691562932227,0.0318118948824343,54.751790591805786,11.267861441054894,13.468795269971068,14.855967767254462,14.189641044424683,13.180758725341427,54.438857202658156,7.206896551724138,0.8031163960695267,0.8236887300456012,5.150227617602428,4.0,2.679129551374116,22.724137931034484,23.0,8.745034262759471,1.5250379362670714,1.0,0.8137073721452016,659,299,0.4537177541729894,3465,29,True,319.0,0.8976486860304288,4.79253112033195,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006577344701583435,0.00584652862362972,0.01364190012180268,0.012448132780082987,2.9157626342666623,0.6072817866736436,0.46547695430386987,0.06151105234312239,25,5,0.012448132780082987,81,,,
human,22.862485365031244,8492806644.507198,13085988.666420953,0.060092449922958396,0.08628659476117104,0.061633281972265024,0.05546995377503852,0.032357473035439135,0.1140215716486903,0.1510015408320493,0.05546995377503852,0.1263482280431433,0.04468412942989214,0.09090909090909091,0.004622496147919877,0.0970724191063174,0.020030816640986132,79.44616254386347,5.589522159164755,9.245585301136952,8.83193692327687,6.484450461378508,8.321634103019537,34.157995061300525,2.8048780487804876,0.7206605106592179,0.7254537420395093,4.468916518650089,4.0,2.4255178491871296,13.731707317073171,13.0,5.805902758500695,1.3410301953818828,1.0,0.6880381181438766,563,288,0.5115452930728241,2607,41,True,331.0,0.8721109399075501,4.016949152542373,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01228878648233487,0.013824884792626729,0.0,0.0030816640986132513,2.456905930951345,0.5492082035098711,0.4339777488365857,0.06279197555158081,15,3,,85,,,
continue,16.21258511235558,10990975.801191865,18017.993116707974,0.001639344262295082,0.12459016393442623,0.036065573770491806,0.05737704918032787,0.022950819672131147,0.13278688524590163,0.21639344262295082,0.05737704918032787,0.1,0.04426229508196721,0.08360655737704918,,0.08524590163934426,0.021311475409836064,64.79085164835168,9.066648351648354,11.062562989136584,11.756043956043957,11.455934065934066,11.565128205128207,46.056776556776555,5.178571428571429,0.8302440930295873,0.8044469241912549,4.912087912087912,4.0,2.6608614305730063,19.5,19.0,9.073115703628416,1.445054945054945,1.0,0.7831228557751658,546,299,0.5476190476190477,2750,28,True,286.0,0.8836065573770492,4.508196721311475,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01647345942647956,0.0,0.0,0.0,0.0,0.0,0.009151921903599756,0.0,0.0,0.01639344262295082,2.571736258724293,0.3821713063116598,0.4617926447995146,0.07936964225856166,22,5,0.01639344262295082,85,,,
create,18.55467298836482,114338395.19959235,149072.2232067697,0.03259452411994785,0.10951760104302477,0.03911342894393742,0.09778357235984354,0.020860495436766623,0.12777053455019557,0.1981747066492829,0.03650586701434159,0.12385919165580182,0.02607561929595828,0.05736636245110821,0.001303780964797914,0.08083441981747067,0.027379400260756193,44.90485588972433,12.502819548872186,14.929297964441105,16.565914786967422,15.455634085213035,15.07645112781955,54.798245614035096,7.233333333333333,0.7720750200337377,0.752416271184172,5.478195488721805,5.0,3.1220616464429676,22.166666666666668,22.5,7.155805723715223,1.6481203007518797,1.0,0.9699702734581048,665,363,0.5458646616541354,3752,30,True,296.0,0.8565840938722294,4.891786179921773,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054707089126966035,0.0,0.0,0.0,0.0,0.0,0.0054707089126966035,0.0027353544563483018,0.0,0.01694915254237288,2.6864123530902644,0.4196178553059305,0.47118512656562406,0.08201378491043847,19,7,0.01694915254237288,85,,,0.003911342894393742
explain,15.806578249379562,7323348.666116295,11232.129856006588,0.05061349693251534,0.11349693251533742,0.029141104294478526,0.07515337423312883,0.03067484662576687,0.1411042944785276,0.21932515337423314,0.03374233128834356,0.08742331288343558,0.03374233128834356,0.0843558282208589,0.006134969325153374,0.04754601226993865,0.032208588957055216,44.75317837837838,12.899929729729731,14.724708496323078,16.43145945945946,16.179746621621625,15.121148648648653,58.30837837837838,8.2,0.8323256298899651,0.8257687376893085,5.471283783783784,5.0,2.896733897136241,23.68,22.0,9.009861264192695,1.6317567567567568,1.0,0.8945433050537622,592,332,0.5608108108108109,3301,25,True,263.0,0.8941717791411042,5.0628834355828225,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013419354838709678,0.0,0.0,0.0,0.0,0.0,0.007741935483870968,0.010838709677419355,0.0,0.01687116564417178,2.8576242610998226,0.5299188389701374,0.4853247369389388,0.06974210020879928,12,0,0.015337423312883436,85,,,
human,20.41414966652703,734095484.8922094,1250588.560293372,,0.09028960817717206,0.07666098807495741,0.08006814310051108,0.02555366269165247,0.11243611584327087,0.1839863713798978,0.06643952299829642,0.1141396933560477,0.028960817717206135,0.09028960817717206,0.0017035775127768314,0.09880749574105621,0.02555366269165247,77.70655577514276,5.912615283267456,9.444778638647367,9.100483091787439,6.671769872639437,8.403003952569168,32.43500219587176,2.5833333333333335,0.7613799180303301,0.7584109429050895,4.474308300395257,4.0,2.3915885239306354,14.055555555555555,12.0,7.556985158868451,1.3577075098814229,1.0,0.7144125267120169,506,226,0.44664031620553357,2365,36,True,319.0,0.8824531516183987,4.0289608177172065,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01356391997287216,0.0,0.0,0.0,0.0,0.0,0.018311291963377416,0.02305866395388267,0.018311291963377416,0.0034071550255536627,2.4977961160453215,0.669014489882504,0.4044290702719275,0.07335239353832791,23,5,,91,,,0.005110732538330494
continue,18.096509189752435,72312617.64054854,98652.95721766513,0.001364256480218281,0.12687585266030013,0.036834924965893585,0.09686221009549795,0.019099590723055934,0.1145975443383356,0.2987721691678035,0.03956343792633015,0.08458390177353342,0.0286493860845839,0.06275579809004093,0.002728512960436562,0.040927694406548434,0.03137789904502047,45.48401015563178,11.803404994284708,14.082790957309104,15.34442978985316,14.070342917436037,14.732436472346784,52.86032709047744,6.529411764705882,0.819083978732427,0.8199283825233579,5.448430493273543,5.0,2.9085387544479215,19.676470588235293,19.0,8.01733631955774,1.6711509715994022,1.0,0.9435907736985726,669,290,0.4334828101644245,3712,34,True,293.0,0.9004092769440655,5.064120054570259,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009184845005740528,0.0,0.0,0.0,0.0,0.0,0.007577497129735935,0.0,0.0,0.015006821282401092,2.618370454020781,0.5220219975712983,0.4658295341755533,0.07274489975976116,22,4,0.015006821282401092,91,,,
create,15.955414980022384,8498625.308950886,12299.023601954972,0.06657018813314038,0.09406657018813314,0.03907380607814761,0.0955137481910275,0.027496382054992764,0.12590448625180897,0.2141823444283647,0.05209840810419682,0.11577424023154848,0.017366136034732273,0.049204052098408106,0.001447178002894356,0.04052098408104197,0.03328509406657019,29.391086037160306,15.380908901830285,16.1666,18.336134220743208,18.567139489739326,17.3196006655574,65.30788962839712,10.083333333333334,0.8360778844874838,0.8552233089100231,5.833610648918469,6.0,3.0177955461267927,25.041666666666668,25.5,8.197962992245222,1.7970049916805324,1.0,0.9884815907321429,601,317,0.5274542429284526,3607,24,True,234.0,0.8567293777134588,5.219971056439942,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011535688536409516,0.0,0.0,0.0,0.0,0.0,0.009372746935832732,0.01682287911559721,0.0,0.027496382054992764,2.8646070524140703,0.42126888662617396,0.4808093369074382,0.0601734817652884,11,7,0.027496382054992764,91,,,
explain,16.81317211683463,20038622.951694056,27639.479933371113,,0.11724137931034483,0.034482758620689655,0.10758620689655173,0.016551724137931035,0.1393103448275862,0.2868965517241379,0.05655172413793103,0.08413793103448276,0.030344827586206897,0.06758620689655172,0.002758620689655172,0.027586206896551724,0.028965517241379312,44.29506151018103,12.228170720211164,14.099209189292512,15.406655354449473,15.60516685520362,16.073604826546003,57.52116327300151,7.625,0.8563724275558225,0.8580007473627727,5.663650075414782,6.0,2.7107945679763303,20.71875,21.5,5.557845665138607,1.6726998491704375,1.0,0.8804700747006773,663,301,0.4539969834087481,3817,32,True,273.0,0.9144827586206896,5.264827586206897,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058074603529148984,0.018762564217109673,0.018762564217109673,0.0,0.0,0.0,0.008934554389099843,0.0113915568461023,0.014742014742014743,0.004137931034482759,2.8284662834806906,0.6317189897013481,0.47372464608773723,0.07709651495817332,23,5,,91,,,
human,20.653470936754946,932585073.3122381,1263665.4109921926,0.02710027100271003,0.09620596205962059,0.06368563685636856,0.09349593495934959,0.028455284552845527,0.11788617886178862,0.2005420054200542,0.04742547425474255,0.1043360433604336,0.02710027100271003,0.08943089430894309,0.006775067750677507,0.08265582655826559,0.014905149051490514,54.32362745098041,10.417015250544665,12.161744961471694,12.870442992011618,12.245430283224401,12.79098765432099,48.84277414669572,5.676470588235294,0.5838706854617957,0.5666540646925569,5.1265432098765435,4.0,2.9211931692518256,19.058823529411764,19.5,10.641044775304474,1.5740740740740742,1.0,0.8664213011325619,648,290,0.44753086419753085,3440,34,False,328.0,0.8915989159891599,4.661246612466124,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3134005763688761,0.3134005763688761,0.3134005763688761,0.3134005763688761,0.3134005763688761,0.3134005763688761,0.040345821325648415,0.02881844380403458,0.0,0.0013550135501355014,2.509833192202925,0.8837692882496301,0.46634631396568266,0.09308372766778487,17,5,,46,,,
continue,14.549945402883116,2084303.7047493188,3400.1691757737663,0.01631321370309951,0.09787928221859707,0.03425774877650897,0.11419249592169657,0.026101141924959218,0.11745513866231648,0.300163132137031,0.04241435562805873,0.09135399673735727,0.04404567699836868,0.04567699836867863,0.0032626427406199023,0.02936378466557912,0.021207177814029365,40.631086375183855,12.689478539911754,14.178119514066495,15.499826179970587,15.933013771894643,16.59393501805054,58.78566653295895,7.851851851851852,0.8652015259632697,0.8534819507598876,5.754512635379061,5.0,2.8126242350135353,20.51851851851852,19.0,7.041519040505764,1.7184115523465704,1.0,0.8953068592057762,554,284,0.5126353790613718,3250,27,True,204.0,0.8939641109298532,5.301794453507341,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013217023526301877,0.0,0.0,0.0,0.0,0.0,0.04440919904837431,0.013481363996827915,0.0,0.01468189233278956,2.7672754597198006,0.5503800546904252,0.4752592449305056,0.06648875119265804,16,3,0.01468189233278956,46,,,0.0016313213703099511
create,16.214709428661195,11014348.927467888,13432.132838375474,0.03170731707317073,0.10975609756097561,0.03414634146341464,0.11219512195121951,0.020731707317073172,0.12682926829268293,0.2634146341463415,0.054878048780487805,0.09634146341463415,0.02804878048780488,0.06219512195121951,0.0024390243902439024,0.03780487804878049,0.01951219512195122,37.74464285714288,14.081190476190475,15.021129683784007,16.87482993197279,18.195673469387756,17.167836734693882,62.73129251700681,9.366666666666667,0.8464180765480831,0.8448860496282578,5.812244897959184,5.0,2.919344301535765,24.5,24.5,9.959082956443998,1.7047619047619047,1.0,0.9454030082840662,735,436,0.5931972789115646,4361,30,True,273.0,0.901219512195122,5.318292682926829,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01887905604719764,0.008849557522123894,0.0,0.004878048780487805,2.7909661473702396,0.6331007413652134,0.4708699466284222,0.051646779072184186,21,8,,46,,,
explain,17.161655101719116,28393054.169404782,35535.737383485335,0.023779724655819776,0.13516896120150187,0.02753441802252816,0.12891113892365458,0.01877346683354193,0.13266583229036297,0.26032540675844806,0.04755944931163955,0.07634543178973717,0.030037546933667083,0.056320400500625784,0.0037546933667083854,0.03128911138923655,0.02753441802252816,35.7424933897409,14.14007050943064,15.225927536656577,17.040789705623126,17.980140137493393,17.407103825136613,66.3724660673365,10.096774193548388,0.8549532175064087,0.8619841234437351,5.860655737704918,6.0,2.9447988058892123,23.612903225806452,23.0,7.142229792578057,1.739071038251366,1.0,0.9167257072188884,732,336,0.45901639344262296,4371,31,True,291.0,0.9211514392991239,5.470588235294118,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05652600588812561,0.05652600588812561,0.041609421000981354,0.02198233562315996,0.02198233562315996,0.02198233562315996,0.04003925417075564,0.01295387634936212,0.0,0.0,2.88742879502649,0.540154571475245,0.4764204016742839,0.07370666423487776,25,5,,46,,,
human,22.151912208455713,4173046612.25255,5662207.072255835,0.12347354138398914,0.12754409769335143,0.028493894165535955,0.08955223880597014,0.016282225237449117,0.07191316146540028,0.16824966078697423,0.04206241519674356,0.1248303934871099,0.03934871099050204,0.10719131614654002,0.005427408412483039,0.04206241519674356,0.013568521031207599,44.90446238244516,14.92090595611285,13.74005525859948,17.086018808777432,18.188119122257056,12.819561128526647,61.994043887147335,9.6,0.8289998675647535,0.841487983862559,5.025078369905956,4.0,2.6908642451278895,31.9,30.0,17.175272923595713,1.531347962382445,1.0,0.8443738203631476,638,330,0.5172413793103449,3312,20,True,316.0,0.8738127544097694,4.4938941655359566,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014866204162537165,0.015857284440039643,0.0,0.0067842605156037995,3.4137887472320765,0.7310862854640403,0.4304820693238443,0.042169140491684916,22,2,,52,,,
continue,15.032260269906503,3376196.270169007,5552.95439172534,0.044407894736842105,0.1299342105263158,0.023026315789473683,0.1069078947368421,0.029605263157894735,0.11019736842105263,0.26973684210526316,0.029605263157894735,0.09046052631578948,0.029605263157894735,0.0756578947368421,,0.03782894736842105,0.008223684210526315,30.950598094566004,14.149770642201833,15.604920121030428,17.485532815808046,17.284842625264645,18.03552293577982,64.26429075511643,9.076923076923077,0.8337060642242432,0.820005844036738,5.994495412844037,6.0,3.1561745182148115,20.96153846153846,20.0,6.824620413398994,1.8275229357798166,2.0,1.015284256271899,545,296,0.5431192660550459,3338,26,True,217.0,0.8947368421052632,5.490131578947368,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020476931052358736,0.0,0.0,0.0,0.0,0.0,0.006998444790046656,0.015552099533437015,0.017884914463452566,0.014802631578947368,2.5189019814189146,0.45998736092237635,0.49790158227757125,0.08311596622668935,8,2,0.014802631578947368,52,,,
create,14.053045390549473,1268119.1678903757,1947.955711045124,0.08141321044546851,0.12442396313364056,0.018433179723502304,0.11213517665130568,0.026113671274961597,0.10138248847926268,0.21505376344086022,0.047619047619047616,0.10445468509984639,0.03379416282642089,0.06605222734254992,0.0030721966205837174,0.03686635944700461,0.013824884792626729,27.281491381694195,16.920018434878788,17.66428926062214,20.63751497833902,21.336648539035856,17.84630472854641,68.0561342059176,11.421052631578947,0.8478219078646766,0.8687062298550325,5.889667250437828,6.0,3.0177667241458197,30.05263157894737,29.0,6.605210735795334,1.7618213660245183,1.0,1.0040266616314457,571,345,0.6042031523642732,3454,19,True,231.0,0.8786482334869432,5.3056835637480795,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034689293735962065,0.017219865235837285,0.0,0.0,0.0,0.0,0.006738208135762416,0.03493885700024956,0.031444971300224604,0.016897081413210446,2.990862285188813,0.4582654557529154,0.46934858605526225,0.057672651882450895,16,2,0.015360983102918587,52,,,
explain,19.592366917989914,322743006.17974323,381944.38601153047,0.11479289940828402,0.11834319526627218,0.014201183431952662,0.09349112426035502,0.03550295857988166,0.0970414201183432,0.2319526627218935,0.03195266272189349,0.1076923076923077,0.028402366863905324,0.07218934911242604,0.0035502958579881655,0.04260355029585799,0.008284023668639054,32.873857982813234,14.222306648575309,15.268049370443137,17.020171867933062,17.555703301673447,17.604124830393484,64.80280416101311,9.484848484848484,0.8127298932522535,0.818911365924343,5.906377204884667,6.0,3.0731780577566807,22.333333333333332,21.0,8.41955396021006,1.7883310719131615,1.0,1.0174726232025575,737,389,0.5278154681139756,4476,33,True,294.0,0.8887573964497042,5.297041420118343,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04923076923076923,0.026153846153846153,0.026153846153846153,0.018076923076923077,0.018076923076923077,0.0,0.010576923076923078,0.015384615384615385,0.013846153846153847,0.007100591715976331,2.9002418571619617,0.6208960629101451,0.4628289852175945,0.049241332785917566,23,3,,52,,,
human,16.181553810555037,10655149.03295541,19805.109726682917,0.07434944237918216,0.08550185873605948,0.05390334572490706,0.06691449814126393,0.040892193308550186,0.120817843866171,0.22304832713754646,0.046468401486988845,0.14684014869888476,0.027881040892193308,0.08364312267657993,0.007434944237918215,0.016728624535315983,0.0055762081784386614,63.89006410256411,8.115769230769232,11.140535015026959,11.253479853479854,10.27267399267399,12.359120879120876,45.49633699633699,4.6,0.7175484399857193,0.7766908236912319,5.1208791208791204,4.0,2.7103187632776797,15.166666666666666,15.5,7.554615954648007,1.5076923076923077,1.0,0.7952096646922427,455,248,0.545054945054945,2417,30,True,202.0,0.8494423791821561,4.492565055762082,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05858310626702997,0.05040871934604905,0.017711171662125342,0.0,0.0,0.0,0.009196185286103543,0.028950953678474115,0.015326975476839238,0.0,2.4508648292454436,0.8634650786582062,0.41293206541123195,0.10457379850143796,11,3,,1,,,
